# Fix print output for fix posit_out
66000 3300000 45.9755444201109 1.25128390735076e-06 24.1093103165413 6.42768222825348e-07
67000 3350000 46.0383183100495 1.25965753730718e-06 24.141192065433 6.31082061837523e-07
68000 3400000 46.101688145091 1.2709992892067e-06 24.1727400899018 6.32372827375779e-07
69000 3450000 46.1652066552287 1.28178198086044e-06 24.2045046808333 6.39633632615174e-07
70000 3500000 46.229841833619 1.28549442876506e-06 24.2365928021053 6.34953235837502e-07
71000 3550000 46.2933945316416 1.26198388276512e-06 24.2673297084224 5.97595121403509e-07
72000 3600000 46.3559652936999 1.24637036332667e-06 24.2968356492271 5.91181696859056e-07
73000 3650000 46.4189969189417 1.27607242901514e-06 24.3271876488892 6.26442698062379e-07
74000 3700000 46.4834474413276 1.29788942559554e-06 24.3593159404963 6.56379760606552e-07
75000 3750000 46.5483027220745 1.2925724187935e-06 24.3925883565657 6.68890633346293e-07
76000 3800000 46.6126425664436 1.29066715562166e-06 24.4256370282992 6.52124830645805e-07
77000 3850000 46.677506757949 1.29868337421123e-06 24.4581801523515 6.53149659953169e-07
78000 3900000 46.7422172122492 1.28722249283797e-06 24.4905786828735 6.37422709721347e-07
79000 3950000 46.8069197106432 1.30973205890939e-06 24.5222833225168 6.35744440640555e-07
80000 4000000 46.8726133801501 1.30732305866562e-06 24.5544690919657 6.55079195935081e-07
81000 4050000 46.9375662965205 1.29254148723301e-06 24.587593879549 6.6188924692796e-07
82000 4100000 47.0020206475812 1.29735987176137e-06 24.6202875339561 6.54650592576861e-07
83000 4150000 47.0678737283267 1.32586395377457e-06 24.6537615035338 6.83133080777096e-07
84000 4200000 47.1333468776003 1.28943458925181e-06 24.6880431631171 6.82550489105708e-07
85000 4250000 47.1972993800496 1.2776987321764e-06 24.7222820335955 6.93341838649358e-07
86000 4300000 47.2619088424173 1.30332978654107e-06 24.7570858908827 6.87868226118063e-07
87000 4350000 47.3270549250581 1.30850088067777e-06 24.790780186594 6.61791907672541e-07
88000 4400000 47.3925549297923 1.30781190132541e-06 24.8229411388089 6.2807230402639e-07
89000 4450000 47.4577225307142 1.30003065153004e-06 24.8545724665418 6.45768810383161e-07
90000 4500000 47.5228187504093 1.30521621893566e-06 24.8872781731896 6.56415523941986e-07
91000 4550000 47.5881445036347 1.30108072065093e-06 24.920139532514 6.56445990822224e-07
92000 4600000 47.652440456918 1.27436136224727e-06 24.9527911269529 6.51958324995084e-07
93000 4650000 47.7167658482498 1.31124286960897e-06 24.9856330413835 6.64921620246038e-07
94000 4700000 47.7831106217992 1.32833569746651e-06 25.0191113879544 6.71637945594202e-07
95000 4750000 47.8486855125606 1.30289090023296e-06 25.0520640297092 6.44501400707102e-07
96000 4800000 47.9136930110701 1.29257280110329e-06 25.0842493241798 6.47933837885149e-07
97000 4850000 47.9778525945824 1.27944841924787e-06 25.1168948346756 6.57021216521535e-07
98000 4900000 48.0419262781643 1.2795330581846e-06 25.1497057399858 6.50329363869963e-07
99000 4950000 48.1055183997471 1.2707123285136e-06 25.1818392910041 6.45230340215026e-07
100000 5000000 48.1691028858827 1.27204376636074e-06 25.2146930889883 6.6443965340743e-07
101000 5050000 48.2333352825041 1.29873742252263e-06 25.2478505863092 6.62759930786915e-07
102000 5100000 48.2980550948148 1.27845928699534e-06 25.2810256709104 6.60930936975373e-07
103000 5150000 48.3617860652848 1.28292435940052e-06 25.3142963127713 6.73738723892256e-07
104000 5200000 48.4262074055581 1.28522864131425e-06 25.3479014594859 6.6165535998894e-07
105000 5250000 48.4903578985355 1.28346873465268e-06 25.3803996114834 6.38811419164568e-07
106000 5300000 48.5546435962521 1.29484142016602e-06 25.4117467801562 6.194832035045e-07
107000 5350000 48.6201081352756 1.31788306410422e-06 25.4430386095099 6.32663250798071e-07
108000 5400000 48.6858722986773 1.31536854850786e-06 25.4744950834788 6.26446489775808e-07
109000 5450000 48.7518476059075 1.32116472683222e-06 25.5058610679328 6.27421325701084e-07
110000 5500000 48.8176085771077 1.30623144511801e-06 25.5373442785643 6.30399949169143e-07
111000 5550000 48.8830701670824 1.32116730155438e-06 25.5691179842635 6.42217788155615e-07
112000 5600000 48.9492568694427 1.31725230787908e-06 25.6016513039224 6.60756515878308e-07
113000 5650000 49.0148111472793 1.3068862255507e-06 25.6354114138747 6.84813702868114e-07
114000 5700000 49.0806726048633 1.33721186526486e-06 25.6696779894932 6.86889678401425e-07
115000 5750000 49.1481988172059 1.3562057763655e-06 25.7037530025251 6.72284523192006e-07
116000 5800000 49.2160314234293 1.35866137678433e-06 25.7373723812678 6.77996319015903e-07
117000 5850000 49.2840897610515 1.35676119301715e-06 25.7713961157734 6.78621094370992e-07
118000 5900000 49.351764302291 1.35386080044289e-06 25.8050403727782 6.68564931701584e-07
119000 5950000 49.4196296424643 1.36458870828397e-06 25.8389082460888 6.90586285270297e-07
120000 6000000 49.4888590332269 1.40328100722335e-06 25.8740176591863 7.11946012663212e-07
121000 6050000 49.5589153479469 1.39476419992076e-06 25.9092623877291 6.90750196962638e-07
122000 6100000 49.6281885656152 1.37571773672394e-06 25.9432006300785 6.70494936469561e-07
123000 6150000 49.6964659711517 1.35444362416022e-06 25.9769254521156 6.82358610326347e-07
124000 6200000 49.7638154206853 1.34263847249891e-06 26.0111160182162 6.75457559761746e-07
125000 6250000 49.8310638634122 1.35334227975523e-06 26.0439676297606 6.4159096850561e-07
126000 6300000 49.89910812393 1.36491752870796e-06 26.075851009715 6.38407258130264e-07
127000 6350000 49.9675969319583 1.37012584081785e-06 26.1080871960266 6.49292518419818e-07
128000 6400000 50.0355594665086 1.34196364933458e-06 26.1406604528251 6.55073523036005e-07
129000 6450000 50.1017175421315 1.3082226426277e-06 26.1738525398203 6.73925054642983e-07
130000 6500000 50.1662864732949 1.27258630962538e-06 26.2074397231211 6.61770482059462e-07
131000 6550000 50.2292604817931 1.2472977899284e-06 26.2398201053961 6.31515409999643e-07
132000 6600000 50.2915192474246 1.25102791925781e-06 26.2710162150832 6.23688447101348e-07
133000 6650000 50.3543402198535 1.25535422016864e-06 26.3021330916562 6.17395428305365e-07
134000 6700000 50.4175969079241 1.2799491751145e-06 26.3333695732665 6.39966085510068e-07
135000 6750000 50.4816145822621 1.27792215555576e-06 26.3660883325111 6.65797444670904e-07
136000 6800000 50.5455530596593 1.27377318055927e-06 26.3995600635737 6.68175516054526e-07
137000 6850000 50.6087593165127 1.26334178655019e-06 26.4328138477063 6.63088510497507e-07
138000 6900000 50.6721233225227 1.25905260346405e-06 26.4656874607973 6.45589327805042e-07
139000 6950000 50.7345242129007 1.24387538739956e-06 26.4974593314125 6.29012325567005e-07
140000 7000000 50.7966127190455 1.24950123440459e-06 26.5285872086259 6.21432554352121e-07
141000 7050000 50.8601024384103 1.28719755792503e-06 26.5602791618379 6.449127336599e-07
142000 7100000 50.9249139076697 1.30226730868913e-06 26.5925724158759 6.46094744931002e-07
143000 7150000 50.9900650266822 1.30399315169522e-06 26.6251008964685 6.58959549492917e-07
144000 7200000 51.0552831977245 1.30662784487077e-06 26.6582519635955 6.63387856577731e-07
145000 7250000 51.1205461947056 1.30177572425969e-06 26.69119458757 6.46870668227256e-07
146000 7300000 51.1857239964072 1.30491893434352e-06 26.72358906912 6.61193631420283e-07
147000 7350000 51.2504690916556 1.28383202035201e-06 26.7573522965448 6.80194485519471e-07
148000 7400000 51.314132920098 1.25652449476569e-06 26.790866447525 6.57259111378944e-07
149000 7450000 51.3763707046827 1.24756519908338e-06 26.8230647604931 6.35568705420605e-07
150000 7500000 51.439979806134 1.29079974496073e-06 26.8550893500401 6.42818657797391e-07
151000 7550000 51.5042081141517 1.27751266852442e-06 26.8867353792652 6.25451897456392e-07
152000 7600000 51.5680830051348 1.27996304958434e-06 26.9180216485083 6.27595513155041e-07
