# Fix print output for fix posit_out
45000 2250000 105.908261728843 2.29356713188705e-06 52.2295485386142 1.01083645573987e-06
46000 2300000 106.023427145042 2.30811933473727e-06 52.2795276223043 9.85679092513228e-07
47000 2350000 106.138531336431 2.29514896864724e-06 52.3280822069628 9.7368151231745e-07
48000 2400000 106.25318727838 2.28731749214525e-06 52.3783974878314 1.01788074637217e-06
49000 2450000 106.367266257849 2.27710685040429e-06 52.4282084106763 9.89306278698058e-07
50000 2500000 106.481804226184 2.30320656023401e-06 52.4788013413045 1.03267196172108e-06
51000 2550000 106.597172760606 2.31088583270171e-06 52.5310098668806 1.05576342394846e-06
52000 2600000 106.711899328861 2.28626179747359e-06 52.5837167376656 1.05444249562653e-06
53000 2650000 106.825944239473 2.27029569650008e-06 52.6368611327834 1.06318962349007e-06
54000 2700000 106.939080827984 2.26767737726763e-06 52.6899716676772 1.07069762403959e-06
55000 2750000 107.053464341399 2.29653020859753e-06 52.743432765137 1.05943279248936e-06
56000 2800000 107.167892787939 2.28355630703626e-06 52.7960412505772 1.04232459952439e-06
57000 2850000 107.282413474357 2.29691087110801e-06 52.8480139797429 1.04795027714719e-06
58000 2900000 107.397185666874 2.28227977254861e-06 52.9002471417982 1.03473329124223e-06
59000 2950000 107.510159799049 2.23679050393928e-06 52.9520855264568 1.0421797126911e-06
60000 3000000 107.621793933266 2.23555705650659e-06 53.0040760677155 1.03201113214797e-06
61000 3050000 107.733806398304 2.25649406890528e-06 53.0550594309393 1.01027529407128e-06
62000 3100000 107.846831717475 2.24282438118598e-06 53.1046007515622 9.73400303588691e-07
63000 3150000 107.956906424603 2.17562675327837e-06 53.1527110211703 9.48515005779809e-07
64000 3200000 108.066777390033 2.21858363464454e-06 53.2003374121505 9.58107771315395e-07
65000 3250000 108.178106089572 2.22747333786662e-06 53.2478493166801 9.41756140800075e-07
66000 3300000 108.290238041681 2.27158327897077e-06 53.2959732404884 9.97329568741149e-07
67000 3350000 108.403762413678 2.25000491271309e-06 53.3469068140027 1.02422298788341e-06
68000 3400000 108.515684786048 2.25123588473509e-06 53.3981809717246 1.02699933971567e-06
69000 3450000 108.630479860341 2.32938546171543e-06 53.4488590302056 9.94952095234674e-07
70000 3500000 108.746999683996 2.32581229236576e-06 53.4977298526511 9.67644789678013e-07
71000 3550000 108.862928849702 2.31300791572592e-06 53.5460498964164 9.6808375587577e-07
72000 3600000 108.977482133881 2.26220694001355e-06 53.5946145101602 9.67360242970902e-07
73000 3650000 109.090499259967 2.27039058996653e-06 53.6422846333037 9.52511184651128e-07
74000 3700000 109.204427459342 2.2918320315431e-06 53.6907405821623 9.91833264239885e-07
75000 3750000 109.318992753941 2.27671853119094e-06 53.7421890914319 1.05989858330228e-06
76000 3800000 109.431942088671 2.24372592392776e-06 53.7951846624515 1.04138263121253e-06
77000 3850000 109.54326809745 2.21883392439829e-06 53.8456766719394 9.90127971182536e-07
78000 3900000 109.654640760671 2.2359724540942e-06 53.8945551303638 9.68757902488098e-07
79000 3950000 109.767577482393 2.28471530514931e-06 53.9427409326005 9.62293980005933e-07
80000 4000000 109.882468337779 2.30124290950091e-06 53.9917722465446 9.99566966293754e-07
81000 4050000 109.997400906017 2.30123731458961e-06 54.0427602002686 1.04164314039989e-06
82000 4100000 110.113233796082 2.32053475007696e-06 54.0954683322071 1.05323130859783e-06
83000 4150000 110.228235130645 2.28604273850099e-06 54.1477397634082 1.03689907309467e-06
84000 4200000 110.343062220833 2.30936848597972e-06 54.1993161887716 1.02812023733856e-06
85000 4250000 110.458462367293 2.29027565530008e-06 54.2508178918086 1.01875464474917e-06
86000 4300000 110.571729265351 2.24370774127276e-06 54.3008201794784 9.95026955443136e-07
87000 4350000 110.682781610545 2.20742394487021e-06 54.3508960926315 1.0086952268846e-06
88000 4400000 110.793837205075 2.24763754897439e-06 54.4022947834871 1.05437263134588e-06
89000 4450000 110.906993240251 2.25329774126527e-06 54.4553434275051 1.04246166327934e-06
90000 4500000 111.019694858038 2.27220659761313e-06 54.5062332546218 9.97162959986358e-07
91000 4550000 111.133992777751 2.30389633225219e-06 54.5554092957122 9.84257633239905e-07
92000 4600000 111.249900368296 2.31449094194651e-06 54.6061693006469 1.04411803686884e-06
93000 4650000 111.364665047685 2.28697285042442e-06 54.6578664890049 1.01311352823026e-06
94000 4700000 111.477738829336 2.22908815412398e-06 54.7074722138295 9.74415349073768e-07
95000 4750000 111.588381453817 2.21559620835532e-06 54.7561292150121 9.7925321794263e-07
96000 4800000 111.700521543795 2.25605732388455e-06 54.8058368638112 1.00658181675841e-06
97000 4850000 111.813225268618 2.26332386802434e-06 54.8556263997185 9.81836313129418e-07
98000 4900000 111.926494100382 2.24755537755607e-06 54.9045480025839 9.80255199758061e-07
99000 4950000 112.038372213554 2.23182118157374e-06 54.9546851535239 1.02481491325153e-06
100000 5000000 112.150091099777 2.25127931315999e-06 55.0052489810575 9.94669585031034e-07
101000 5050000 112.264021852337 2.28297780331516e-06 55.0547613791013 9.8971648594561e-07
102000 5100000 112.377837065952 2.28010345392365e-06 55.1044931828553 1.00514885672683e-06
103000 5150000 112.492446568939 2.29503866855448e-06 55.1549738790141 1.01052169349964e-06
104000 5200000 112.606514159977 2.25703342830961e-06 55.2055612225565 1.00886794480704e-06
105000 5250000 112.719140669363 2.28545438099886e-06 55.2558611771178 1.00630551764927e-06
106000 5300000 112.835497703652 2.35234725835706e-06 55.306287085562 1.00993119807004e-06
107000 5350000 112.95291623889 2.32459257152379e-06 55.3563855609003 9.8404373821702e-07
108000 5400000 113.066950128904 2.24697120376385e-06 55.4047168538081 9.49733724662006e-07
109000 5450000 113.178866683399 2.24721104270286e-06 55.4506748578761 8.93266805136649e-07
110000 5500000 113.292018044426 2.28436617163023e-06 55.4956264193237 9.183176119281e-07
111000 5550000 113.407298219774 2.31199817363955e-06 55.5433494462068 9.91291803830823e-07
112000 5600000 113.522480642517 2.29503891325527e-06 55.593927940378 1.01753356467473e-06
113000 5650000 113.637504074991 2.30118918902871e-06 55.644099467015 9.78717185567722e-07
114000 5700000 113.752094842684 2.28473645503539e-06 55.6922109446198 9.51415377520497e-07
115000 5750000 113.866700970245 2.30603297044187e-06 55.7393418241776 9.44856335126319e-07
116000 5800000 113.981568898047 2.26947199234158e-06 55.7869300794273 9.50236470941068e-07
117000 5850000 114.093461419906 2.22369323804565e-06 55.8346983724411 9.65117307253849e-07
118000 5900000 114.205792540166 2.29275133245241e-06 55.8834296441483 9.81334923497858e-07
119000 5950000 114.322591442806 2.35079649257008e-06 55.9326445941121 9.89814867064496e-07
120000 6000000 114.439234180867 2.29948628847206e-06 55.9817414396092 9.62203411662054e-07
121000 6050000 114.552715101791 2.26295281926867e-06 56.0289897593158 9.37164361498055e-07
122000 6100000 114.667529850122 2.32939593383532e-06 56.0763715513347 9.66580688222768e-07
123000 6150000 114.783627976935 2.30245582248958e-06 56.124638409231 9.58172946450656e-07
124000 6200000 114.897849323187 2.26356157806484e-06 56.1725387289284 9.63836369837114e-07
125000 6250000 115.010540989238 2.25836942846943e-06 56.2217221889263 9.98766605098263e-07
126000 6300000 115.125355484351 2.35407904201034e-06 56.2722614639184 1.02335239433461e-06
127000 6350000 115.245123615015 2.39087677641178e-06 56.3233214402541 1.00316467796725e-06
128000 6400000 115.362686559091 2.31869953034915e-06 56.3721442680307 9.58485714021329e-07
129000 6450000 115.477796896595 2.30331766977437e-06 56.4200744905648 9.70614089620263e-07
130000 6500000 115.594032542963 2.33285432165118e-06 56.4691735105231 9.83062989900638e-07
131000 6550000 115.710268315734 2.3134250327082e-06 56.5180545228916 9.70324473964471e-07
132000 6600000 115.825237792134 2.28326381386741e-06 56.5662488064101 9.51597587346807e-07
133000 6650000 115.939335181728 2.27855889878341e-06 56.6135716036382 9.49448273083879e-07
134000 6700000 116.052964217946 2.28754714703212e-06 56.6616119634425 9.72359586733077e-07
135000 6750000 116.16839738167 2.31954539346023e-06 56.7098661811107 9.58738127478954e-07
136000 6800000 116.284413339102 2.32919143985863e-06 56.7577889040703 9.58310347701516e-07
137000 6850000 116.401920118173 2.36959259677884e-06 56.8055238345361 9.47448306405419e-07
138000 6900000 116.52064355032 2.37346263781158e-06 56.8526941351411 9.41356486632933e-07
139000 6950000 116.637834484192 2.31660875218169e-06 56.899401713712 9.31028682784806e-07
140000 7000000 116.75287208865 2.29094047177238e-06 56.9459402631519 9.23310149885977e-07
141000 7050000 116.866390892624 2.24477011697109e-06 56.9917263111545 9.14256339766834e-07
142000 7100000 116.978594802598 2.25724951454359e-06 57.0381246499808 9.50510746945264e-07
143000 7150000 117.091773162488 2.26532187860033e-06 57.0863335773315 9.74931267428252e-07
144000 7200000 117.205206507976 2.26961910374307e-06 57.1343664573985 9.26918397818079e-07
145000 7250000 117.318833467401 2.26550517614161e-06 57.1801869317983 9.19250909174272e-07
146000 7300000 117.43273141187 2.30622718590698e-06 57.2260247884464 9.14022672517418e-07
147000 7350000 117.548560977609 2.31875894114323e-06 57.2718689568906 9.27696370192806e-07
148000 7400000 117.663587466772 2.27678184305018e-06 57.3188301082409 9.42671656606721e-07
149000 7450000 117.776814654077 2.25096736637405e-06 57.3657214036586 9.25941248199569e-07
150000 7500000 117.889529653847 2.27294393614419e-06 57.4120436368289 9.38242433526315e-07
151000 7550000 118.004370736881 2.3108448750343e-06 57.4590324675357 9.30946151817984e-07
152000 7600000 118.119460322184 2.27654234372914e-06 57.5051659906706 9.24349761051566e-07
153000 7650000 118.23219703235 2.2390653861013e-06 57.5517177930868 9.38313184135272e-07
154000 7700000 118.344735874904 2.27873674339017e-06 57.5992824094562 9.60418120568757e-07
155000 7750000 118.459079031477 2.2725119112796e-06 57.64816947998 9.93015331133066e-07
156000 7800000 118.571012132764 2.21187585628548e-06 57.6974106816098 9.73763682829266e-07
157000 7850000 118.682354048254 2.25421293499555e-06 57.7458423647987 9.60079334698466e-07
158000 7900000 118.794806371239 2.22315021725062e-06 57.793151545075 9.34840693821551e-07
159000 7950000 118.906326810681 2.26138282568927e-06 57.8402047641502 9.56041504988146e-07
160000 8000000 119.021029470835 2.3145616725193e-06 57.8891502603966 9.9869228942073e-07
161000 8050000 119.137528660676 2.33064396342055e-06 57.9392185656216 9.982007389516e-07
162000 8100000 119.252811077415 2.2924019054141e-06 57.9888027803104 9.8624870415839e-07
163000 8150000 119.366435428966 2.23928310528591e-06 58.0371246749991 9.47659227235692e-07
164000 8200000 119.477736104247 2.23490109833373e-06 58.0844849301029 9.51367100004206e-07
165000 8250000 119.591120373477 2.29593200533378e-06 58.1321972337135 9.61199639520808e-07
166000 8300000 119.706399771175 2.30756190753653e-06 58.1812009014295 1.00056348250705e-06
167000 8350000 119.821024033585 2.28073238319644e-06 58.2316291581051 1.00192679740048e-06
168000 8400000 119.934569271421 2.2646136278058e-06 58.2808367751614 9.72962682294605e-07
169000 8450000 120.048416199051 2.29531520516756e-06 58.3295271024237 9.87663795900415e-07
170000 8500000 120.165246023071 2.38426033962052e-06 58.3806707692506 1.06076069977586e-06
171000 8550000 120.285028566204 2.37201201432814e-06 58.4336269183707 1.03243976173624e-06
172000 8600000 120.400870235833 2.27278640473416e-06 58.4838160814423 9.91747128880335e-07
173000 8650000 120.51434720317 2.28931807636226e-06 58.5338844473871 1.01258655216458e-06
174000 8700000 120.630048173937 2.32780706167051e-06 58.5844841209935 1.00401485194917e-06
175000 8750000 120.745959413952 2.30539511937766e-06 58.633830070956 9.7129280803529e-07
176000 8800000 120.859950399636 2.25310482203958e-06 58.6823269789509 9.68050936138665e-07
177000 8850000 120.971732986193 2.22837077079723e-06 58.7303937271133 9.72656667812798e-07
178000 8900000 121.083143689411 2.22980641563753e-06 58.7802442001176 1.01716914191099e-06
179000 8950000 121.194781852114 2.2317167347384e-06 58.831765424301 1.03781919921245e-06
180000 9000000 121.306913984874 2.25903345636961e-06 58.8834332183998 1.01945464431692e-06
181000 9050000 121.420611937585 2.28888992308113e-06 58.9331284161511 9.83850143394302e-07
182000 9100000 121.53579132571 2.30892414258823e-06 58.9835475013368 1.02949325797212e-06
183000 9150000 121.651039671247 2.29995518920703e-06 59.0351215680401 1.02803093429594e-06
184000 9200000 121.765698320907 2.2803942749512e-06 59.0867381755035 1.03492981915003e-06
185000 9250000 121.87811220474 2.22077549235604e-06 59.1380480859432 1.01760765563138e-06
186000 9300000 121.989951770318 2.26460136094694e-06 59.1894632823213 1.04764953471569e-06
187000 9350000 122.103722614945 2.27935993169352e-06 59.2422138890271 1.05542819921039e-06
188000 9400000 122.217182751385 2.25980333728156e-06 59.2947942472942 1.0485196805752e-06
189000 9450000 122.329630135712 2.23733868971322e-06 59.3465904102573 1.01525702360127e-06
190000 9500000 122.4412784402 2.23342350382871e-06 59.3965753837547 9.91615240096101e-07
191000 9550000 122.553602389488 2.27110682114145e-06 59.4463510519748 1.00949526980087e-06
192000 9600000 122.667510443848 2.26353909600672e-06 59.4975450214215 1.02796910983198e-06
193000 9650000 122.779163715657 2.20573806804955e-06 59.5484896757906 1.00690207402674e-06
194000 9700000 122.890121401835 2.25351598141939e-06 59.5988639529502 1.01120417668831e-06
195000 9750000 123.004685650157 2.31648793337352e-06 59.6501586414087 1.04378113815039e-06
196000 9800000 123.120551733471 2.30886219529067e-06 59.7019233751769 1.00823502614679e-06
197000 9850000 123.235055115817 2.27924231132035e-06 59.7506898750858 9.6593821186256e-07
198000 9900000 123.349035376567 2.27724586738763e-06 59.8002809783063 1.01567707450545e-06
199000 9950000 123.463040114656 2.2747965758145e-06 59.8517135195163 1.03528634413642e-06
200000 10000000 123.576634555908 2.2754152377269e-06 59.9036078462174 1.04483607541636e-06
