# Fix print output for fix posit_out
0 0 10.0758023369374 3.96504492951376e-07 5.30950813006224 2.11385574895828e-07
1000 50000 10.1144216719481 7.07794231034888e-07 5.3221772976116 2.9697614724247e-07
2000 100000 10.1482927931288 6.62040047170569e-07 5.33806047678992 3.34756040567999e-07
3000 150000 10.1816843391191 6.77708507008967e-07 5.35557659818969 3.64337187957957e-07
4000 200000 10.2154680620824 6.70545828849382e-07 5.37388267329988 3.63512905517099e-07
5000 250000 10.2491250659949 6.77885963366282e-07 5.39191273947203 3.58544228838492e-07
6000 300000 10.2829911283794 6.75157608165078e-07 5.40980910946677 3.58695616212501e-07
7000 350000 10.3168485305375 6.7929715380972e-07 5.42794195395284 3.65332770593953e-07
8000 400000 10.3508324057091 6.82233995418407e-07 5.44609993930271 3.6181388176333e-07
9000 450000 10.3852795854562 6.91414011733818e-07 5.4644117975509 3.70858509331157e-07
10000 500000 10.4195292348678 6.82368785444253e-07 5.48293756194619 3.69049439560383e-07
11000 550000 10.4540326364746 6.975383546294e-07 5.50137628127873 3.67880528572871e-07
12000 600000 10.489073025932 7.01033932342541e-07 5.51945784264882 3.55424553151037e-07
13000 650000 10.5234414864724 6.72765018106246e-07 5.53700712945154 3.47074460776415e-07
14000 700000 10.5571110178272 6.79524929061903e-07 5.55427703489524 3.46903358001552e-07
15000 750000 10.5913289578893 6.89615927287029e-07 5.57207382565389 3.63892642425677e-07
16000 800000 10.6263492924625 7.10683579880009e-07 5.59037505202044 3.6455883558908e-07
17000 850000 10.6619131828028 7.07947931399446e-07 5.60855257001421 3.67093860687846e-07
18000 900000 10.6975080082612 7.21393374517205e-07 5.62716475903985 3.76395003094167e-07
19000 950000 10.7342820996158 7.46679240238622e-07 5.64622267571452 3.8641047474505e-07
20000 1000000 10.7717168695891 7.48117426783661e-07 5.66587534834692 3.99448471394838e-07
21000 1050000 10.8093115917707 7.54984448056888e-07 5.68628931444021 4.14790796863066e-07
22000 1100000 10.8470383582774 7.57819907392736e-07 5.70675777136669 4.02778823709393e-07
23000 1150000 10.8852833339289 7.69613403220116e-07 5.72675415725509 3.9858116102312e-07
24000 1200000 10.9237761149009 7.73959881533752e-07 5.74658453512095 3.97667128213448e-07
25000 1250000 10.9623222337361 7.57586894154099e-07 5.76635071036167 3.89363193373956e-07
26000 1300000 10.9994754011702 7.36080696944908e-07 5.78586589751121 3.94650294437883e-07
27000 1350000 11.0359198242016 7.20662110889529e-07 5.80541713980036 3.85026237306103e-07
28000 1400000 11.0715543433114 7.05576238030811e-07 5.8244255686205 3.75285186755735e-07
29000 1450000 11.1068847776178 7.06365262720499e-07 5.84309277788008 3.73577780243166e-07
30000 1500000 11.1418892017569 6.94892382957768e-07 5.86184457129613 3.76922966882881e-07
31000 1550000 11.1767677260998 7.00518586836121e-07 5.88090981907323 3.8391793084796e-07
32000 1600000 11.2118358285396 7.07097757975671e-07 5.90010189946635 3.86457970575771e-07
33000 1650000 11.2483843965233 7.62161553741693e-07 5.91987930365519 4.06349125274637e-07
34000 1700000 11.2873899280697 7.80762694209455e-07 5.94068150406325 4.22274017233777e-07
35000 1750000 11.326118911497 7.71983926735144e-07 5.96201275577907 4.3228414291469e-07
36000 1800000 11.3645256123325 7.63670437344479e-07 5.98363714065722 4.2852348970221e-07
37000 1850000 11.4021791853116 7.41374053404925e-07 6.00463477063759 4.11892353245299e-07
38000 1900000 11.4388194393841 7.281414798749e-07 6.02514275124448 4.11633159618258e-07
39000 1950000 11.4749458561741 7.1584933554326e-07 6.04576174526631 4.0934558894525e-07
40000 2000000 11.5107728420345 7.15937541316592e-07 6.06589113507225 3.97351743610142e-07
41000 2050000 11.5463643935949 7.05847386980299e-07 6.08572182437323 3.95975496907055e-07
42000 2100000 11.5810249540522 6.80169768892046e-07 6.10524714214943 3.82643619418148e-07
43000 2150000 11.6150224155763 6.86677590016445e-07 6.12421047372111 3.82592979077194e-07
44000 2200000 11.6501104063606 7.21904643750062e-07 6.14400139592664 4.10763995842825e-07
45000 2250000 11.6871046674312 7.45242479925936e-07 6.16512808944495 4.27383433108845e-07
46000 2300000 11.7237399248189 7.19494043940164e-07 6.18629968811363 4.1852014945978e-07
47000 2350000 11.7592354939859 7.06352636299325e-07 6.20681794334664 4.02526371885355e-07
48000 2400000 11.7947976335208 7.15791851405064e-07 6.22688684617415 4.03702420431015e-07
49000 2450000 11.8309236075295 7.29718857087756e-07 6.2473023827995 4.12459176691589e-07
50000 2500000 11.8677320947912 7.39775102164497e-07 6.26799954270594 4.11685838579137e-07
51000 2550000 11.9043751060901 7.2389442200746e-07 6.28820486572126 3.9746311787591e-07
52000 2600000 11.9400432593157 7.05296833991827e-07 6.30818475014676 4.06009058791137e-07
53000 2650000 11.9752945499403 7.09933149111467e-07 6.32873898237335 4.13699765892964e-07
54000 2700000 12.0110504044244 7.15677277086138e-07 6.34938146706356 4.11855879118532e-07
55000 2750000 12.0466077963058 7.07971441477134e-07 6.37012516030993 4.18378283193741e-07
56000 2800000 12.0820806899377 7.14537994544079e-07 6.39117199455038 4.23805467115483e-07
57000 2850000 12.1183008472568 7.29889088560273e-07 6.41252986150198 4.26161571931182e-07
58000 2900000 12.1544818122193 7.17376990833346e-07 6.43327178172217 4.03050708186542e-07
59000 2950000 12.1902817782756 7.16955158801481e-07 6.45292963785959 3.85996671535266e-07
60000 3000000 12.2261819157626 7.14967805565316e-07 6.47221546789273 3.86096573019382e-07
61000 3050000 12.26161037721 7.03831233499752e-07 6.49161835683238 3.90117587435631e-07
62000 3100000 12.2967017414042 6.99463445810248e-07 6.51125924111803 3.97082866001805e-07
63000 3150000 12.3317916334874 7.06843218045313e-07 6.5313050258172 4.02854995908535e-07
64000 3200000 12.3676122106243 7.30473316747685e-07 6.55159875296373 4.12166503133545e-07
65000 3250000 12.4046599986127 7.4557922961648e-07 6.57254896602635 4.24496770955285e-07
66000 3300000 12.441578023355 7.25378311680127e-07 6.593750865398 4.16281342071089e-07
67000 3350000 12.4770868475709 6.96588262878055e-07 6.6136678114465 3.8377825139022e-07
68000 3400000 12.5115301567843 6.81317472332332e-07 6.63264922188213 3.74348130757232e-07
69000 3450000 12.5456361999549 6.90578101987859e-07 6.65116245322927 3.71553853028204e-07
70000 3500000 12.5807315379366 7.11950222771702e-07 6.67007553866352 3.8346093616536e-07
71000 3550000 12.6164556412151 7.12494092891276e-07 6.68923591886013 3.80453978483166e-07
72000 3600000 12.6519471839853 7.05474677198245e-07 6.70802932056885 3.70154038575404e-07
73000 3650000 12.6868767953698 6.9180966188419e-07 6.72651650736373 3.74160850424284e-07
