# Fix print output for fix posit_out
0 0 2.46935251368753 6.7346470118982e-08 1.2503740918427 2.9265289976553e-08
1000 50000 2.4914042911274 3.61857633972254e-07 1.25411794649703 1.14329014937292e-07
2000 100000 2.50705078234907 2.77480994707409e-07 1.26024931693049 1.24827554183939e-07
3000 150000 2.519867543627 2.40254924743958e-07 1.26638317747357 1.20602191103697e-07
4000 200000 2.53151226464705 2.29479243766508e-07 1.27239530774038 1.21270037812218e-07
5000 250000 2.54312861470765 2.37430492095247e-07 1.27866270584681 1.30731452884917e-07
6000 300000 2.55527814021778 2.47174307949798e-07 1.28537525179114 1.35092748663434e-07
7000 350000 2.56782059194703 2.55059658792736e-07 1.2920676789779 1.33739672125505e-07
8000 400000 2.5808059430405 2.62725813432753e-07 1.29885777636121 1.38435827120448e-07
9000 450000 2.59406978811343 2.69707619322725e-07 1.30599376906288 1.47292478586741e-07
10000 500000 2.60787226909682 2.817698608606e-07 1.31359221371724 1.56298404394968e-07
11000 550000 2.62215310422094 2.87688709905464e-07 1.32154319434405 1.60970366240693e-07
12000 600000 2.63647760445409 2.84889870759952e-07 1.32954622971049 1.57725022950187e-07
13000 650000 2.65072658832924 2.86478154115272e-07 1.33733017900068 1.54418326532887e-07
14000 700000 2.66516833732929 2.90409436005686e-07 1.34496525842123 1.50800486380048e-07
15000 750000 2.67958236124787 2.84675725825988e-07 1.35237237149481 1.45576599885417e-07
16000 800000 2.6937150005515 2.851260085979e-07 1.3597772271422 1.53332595532923e-07
17000 850000 2.70851879817524 3.07165658462874e-07 1.36780890341975 1.67001735706005e-07
18000 900000 2.72422519050249 3.18641538242823e-07 1.37639783302086 1.7619697492845e-07
19000 950000 2.74027576699417 3.22085709173035e-07 1.38540077590761 1.81795025311185e-07
20000 1000000 2.75630350469025 3.20189287181863e-07 1.39434649633756 1.76265043644543e-07
21000 1050000 2.77247915821892 3.28054372401073e-07 1.40306192839337 1.72487807703081e-07
22000 1100000 2.78911843341618 3.37831351675848e-07 1.41167479074393 1.72442228017745e-07
23000 1150000 2.80595994475497 3.33346877066376e-07 1.42022577122435 1.69201493518292e-07
24000 1200000 2.82261621827423 3.36108173221087e-07 1.42868563274781 1.69798195204614e-07
25000 1250000 2.83975518212999 3.48320793516054e-07 1.43711275135069 1.66370270789279e-07
26000 1300000 2.85731913775456 3.53689320616672e-07 1.44558275504019 1.7475399667769e-07
27000 1350000 2.87508124192096 3.56127423147174e-07 1.45463415491259 1.87697773642094e-07
28000 1400000 2.89283513910268 3.56041366700096e-07 1.46423246138722 1.95513414684476e-07
29000 1450000 2.91083221083131 3.59829076717064e-07 1.47411193925327 1.94929980487517e-07
30000 1500000 2.92857656816117 3.50763097220155e-07 1.48337939559504 1.7577967453492e-07
31000 1550000 2.94603682485472 3.49868746831679e-07 1.4917461694215 1.58935923664517e-07
32000 1600000 2.96364694883666 3.51643987287419e-07 1.49942445454076 1.50267987405534e-07
33000 1650000 2.98107080403365 3.46823407437349e-07 1.50689630001194 1.49467867636441e-07
34000 1700000 2.99850555099414 3.51502762274899e-07 1.51438337429577 1.50104973831575e-07
35000 1750000 3.01642041794666 3.66453568363713e-07 1.52210298043122 1.60446792219195e-07
36000 1800000 3.03514419893407 3.80658018213289e-07 1.53041636543306 1.71705698953932e-07
37000 1850000 3.05419574908914 3.798063104721e-07 1.53925807123466 1.80816092692278e-07
38000 1900000 3.0729266791809 3.6836115216635e-07 1.54846544370683 1.86397854890691e-07
39000 1950000 3.09122607899604 3.65497841296289e-07 1.55780193604756 1.89737732644365e-07
40000 2000000 3.10928158991074 3.52787908086177e-07 1.5674432318763 1.8729567167737e-07
41000 2050000 3.12680171373843 3.51153670933231e-07 1.57657066599653 1.80916262849195e-07
42000 2100000 3.14440969148244 3.5390417075309e-07 1.58556466641362 1.78202485418474e-07
43000 2150000 3.16261354093773 3.75654266098622e-07 1.59461068392468 1.85903317841978e-07
44000 2200000 3.18154145872807 3.77904732053032e-07 1.60395445892359 1.86583178776763e-07
45000 2250000 3.20040325110242 3.78211619973198e-07 1.61342098901636 1.92537931004717e-07
46000 2300000 3.21952723050998 3.87268200600411e-07 1.62308406600444 1.91368519680095e-07
47000 2350000 3.23905874213616 3.9428492094306e-07 1.63248665611596 1.87613678301714e-07
48000 2400000 3.25928038320917 4.17350847893616e-07 1.64199869828941 1.9336992792781e-07
49000 2450000 3.28048101466498 4.25739835455708e-07 1.65188208227017 2.02746400939391e-07
50000 2500000 3.30162969132456 4.1989557600496e-07 1.66218937451602 2.08723775674022e-07
51000 2550000 3.32247070548724 4.14591094005514e-07 1.67282078428614 2.16195905777362e-07
52000 2600000 3.34313570000553 4.12584374636721e-07 1.68368213798442 2.17373078152664e-07
53000 2650000 3.36367910227874 4.07979874959714e-07 1.694441991276 2.11616923672395e-07
54000 2700000 3.38364770304039 3.88119782233191e-07 1.70479319967177 2.02822493151938e-07
55000 2750000 3.40262570709844 3.74178480715955e-07 1.71481277166701 1.99960959967562e-07
56000 2800000 3.42127004858915 3.7299580413547e-07 1.72483968365204 1.99053846518765e-07
57000 2850000 3.43974189944192 3.62974795897592e-07 1.734712275202 1.97711774579787e-07
58000 2900000 3.45757336717778 3.51049173742125e-07 1.74468017708439 2.00778897074349e-07
59000 2950000 3.47501998991151 3.50006328268209e-07 1.75478721150782 2.0447275420443e-07
60000 3000000 3.49265314381721 3.53178896187215e-07 1.76508468061589 2.04896971844329e-07
61000 3050000 3.51030032612146 3.52771910704484e-07 1.77522840807643 2.01338562626956e-07
62000 3100000 3.52778532290492 3.46550496819201e-07 1.78505869920634 1.90347790651633e-07
63000 3150000 3.54512391829918 3.50303601944696e-07 1.7941662126001 1.74991107592173e-07
64000 3200000 3.56304403263768 3.64463987364194e-07 1.80290716043684 1.78618824820083e-07
65000 3250000 3.58140762390069 3.68429200732585e-07 1.81203938153397 1.82436828882209e-07
66000 3300000 3.59995227055302 3.78354864575054e-07 1.8208990896657 1.74777097169552e-07
67000 3350000 3.61957826350069 4.07012066348488e-07 1.8300288332035 1.94294362951916e-07
68000 3400000 3.64074971673537 4.38244750233408e-07 1.84052949378077 2.25645169876552e-07
69000 3450000 3.66273050769302 4.36008002382178e-07 1.85215651368638 2.33896026828747e-07
70000 3500000 3.68406447815872 4.14974649561292e-07 1.86353172110374 2.18955170159776e-07
71000 3550000 3.70399810927468 3.82838981816407e-07 1.87401058859204 2.0185766237218e-07
72000 3600000 3.72265452327799 3.67088525636153e-07 1.88393520186496 1.96597443921829e-07
73000 3650000 3.74096021650911 3.64658465193023e-07 1.89378443002476 1.97281928691483e-07
74000 3700000 3.75899771227847 3.58047379063124e-07 1.9035089728983 1.91503243915224e-07
75000 3750000 3.77696058473507 3.61424965197212e-07 1.91313237187341 1.94920220551288e-07
76000 3800000 3.795181404225 3.69813687277787e-07 1.92296052426573 1.99442592759065e-07
77000 3850000 3.814339906429 3.97477950539479e-07 1.93338479167738 2.17748033544061e-07
78000 3900000 3.83481502680907 4.20848242253015e-07 1.9446683351824 2.3451174089439e-07
79000 3950000 3.8561671036827 4.27538483450058e-07 1.95670214007429 2.42947943106428e-07
80000 4000000 3.87706826499082 4.10529338302447e-07 1.96868066770685 2.37521079150951e-07
81000 4050000 3.89766590421857 4.15084611875183e-07 1.98055766479186 2.36735692168409e-07
82000 4100000 3.91834665327686 4.09602500541138e-07 1.9921732716009 2.26175941794226e-07
83000 4150000 3.93857286084159 4.00331032092852e-07 2.00298691298972 2.05682561492993e-07
84000 4200000 3.95853184676389 3.99062763120477e-07 2.01286882828036 1.90672210833595e-07
85000 4250000 3.9784251048503 3.9438711711881e-07 2.02236911406619 1.95066157144604e-07
86000 4300000 3.99788239315621 3.83050043536631e-07 2.03246752959773 2.05874870380155e-07
87000 4350000 4.01686120809997 3.79089980023739e-07 2.04285103039297 2.10415730389579e-07
88000 4400000 4.03589989353807 3.81161366531057e-07 2.05346343167106 2.12324693865195e-07
89000 4450000 4.05467350273366 3.6942646721524e-07 2.0639559403334 2.07920574307853e-07
90000 4500000 4.07303498188548 3.66836047289774e-07 2.07435694042779 2.08439095734206e-07
91000 4550000 4.09137813197577 3.66014891913172e-07 2.0846495524482 2.00696308480193e-07
92000 4600000 4.10971579066448 3.68168694887756e-07 2.0944084614962 1.92133106397077e-07
93000 4650000 4.12829347721897 3.73202283314017e-07 2.10409382406356 1.95059461829575e-07
94000 4700000 4.14671593709732 3.62952734296747e-07 2.11382243790459 1.92969535683995e-07
95000 4750000 4.16473332071183 3.60787181935475e-07 2.12331202696685 1.86195275239414e-07
96000 4800000 4.18283238875301 3.6373912186146e-07 2.13239123962131 1.78708541883098e-07
97000 4850000 4.20108320796205 3.65634976575233e-07 2.14153288073802 1.90220436321479e-07
98000 4900000 4.21935153292085 3.62615358038388e-07 2.15144449961886 2.0381945028416e-07
99000 4950000 4.23687565214953 3.38348154191432e-07 2.16145340367883 1.9421529889141e-07
100000 5000000 4.25370162483334 3.39311030001305e-07 2.17102290131951 1.91740778837522e-07
101000 5050000 4.27097522617931 3.49169679356516e-07 2.18080215378893 1.98191576872875e-07
102000 5100000 4.28841881327777 3.47316327689989e-07 2.19075418903931 1.98411314542293e-07
103000 5150000 4.3056195615377 3.39967223655784e-07 2.20055728591682 1.9394365305935e-07
104000 5200000 4.32247040850898 3.34849274473384e-07 2.21017985613935 1.90975135653234e-07
105000 5250000 4.33928600355329 3.41809127597955e-07 2.2197527501614 1.94569929203897e-07
106000 5300000 4.35714763626443 3.74961168814342e-07 2.22978232665097 2.04697954043928e-07
107000 5350000 4.37660023967345 4.02365716070074e-07 2.23993875696302 2.02434459179942e-07
108000 5400000 4.39741161346131 4.26737741673674e-07 2.25000974729964 1.97065464892139e-07
109000 5450000 4.41871479717795 4.21668757640965e-07 2.25959072793854 1.87718077052465e-07
110000 5500000 4.43956816408304 4.11724597136646e-07 2.26886855388167 1.85025276366007e-07
111000 5550000 4.45974805756318 3.94212838881906e-07 2.27823677234338 1.89250958845023e-07
112000 5600000 4.47909858497897 3.83387288840352e-07 2.28771416132387 1.9021125703776e-07
113000 5650000 4.49850231632068 3.96717177121311e-07 2.29758091988919 2.07562774567264e-07
114000 5700000 4.51891438733767 4.16474570890497e-07 2.30835525372224 2.18842758528104e-07
115000 5750000 4.53975938550429 4.15728675658064e-07 2.31906735055365 2.07398701764313e-07
116000 5800000 4.56049379133522 4.13913677797913e-07 2.32928533517529 2.04589978826516e-07
117000 5850000 4.58114010784081 4.13649832673302e-07 2.33936903872591 1.99342297248434e-07
118000 5900000 4.60193675234922 4.1756247990732e-07 2.34947313069831 2.05286360866365e-07
119000 5950000 4.62281379709325 4.16474923415903e-07 2.35993631940722 2.11355512411814e-07
120000 6000000 4.64322253342371 4.0285399714379e-07 2.37017977666299 1.99937232739492e-07
121000 6050000 4.66339671089384 4.02156434858154e-07 2.38013602241928 1.97085888301682e-07
122000 6100000 4.68336716842387 3.96080998855656e-07 2.38988624588401 1.95193277225293e-07
123000 6150000 4.70296694098652 3.9110265996342e-07 2.39964327397814 1.95484345735639e-07
124000 6200000 4.72253693109987 3.89384777346252e-07 2.40958066667613 2.01460758348071e-07
125000 6250000 4.74192861123109 3.84939569229407e-07 2.41961740311627 1.97212758753239e-07
126000 6300000 4.76079142502945 3.6945570686621e-07 2.42924050204474 1.8969177290591e-07
127000 6350000 4.77906712552178 3.64627582656543e-07 2.43889948884278 1.99355420653789e-07
128000 6400000 4.79764287137291 3.78942219521845e-07 2.44930755877441 2.15823275158878e-07
129000 6450000 4.81675645107949 3.85346805929187e-07 2.46019934952084 2.18261428697171e-07
130000 6500000 4.8361670083829 3.90246902600366e-07 2.47108381692654 2.1625822154053e-07
131000 6550000 4.85570657102995 3.91209226346246e-07 2.48180790504405 2.14042026829215e-07
132000 6600000 4.8752559750603 3.87998144041123e-07 2.49258398508299 2.1677854669879e-07
