# Fix print output for fix posit_out
0 0 0.00969859543095833 3.42053936543839e-13 -0.0464223401282201 9.60244047348987e-13
1000 50000 0.782819681012323 1.40847571221598e-05 0.0368833792552794 3.16400998887486e-06
2000 100000 1.49730962530828 1.43207096567688e-05 0.223041392445676 3.87860452250237e-06
3000 150000 2.22152622154924 1.46805074365862e-05 0.409266795832463 3.29686368190526e-06
4000 200000 2.9692423092348 1.51878595715855e-05 0.532086134444726 1.47760418426696e-06
5000 250000 3.72706634681999 1.51703004448343e-05 0.560873282191641 -2.68362066978718e-07
6000 300000 4.48389457584453 1.51647865828916e-05 0.536372372167837 -4.71244909117897e-07
7000 350000 5.24672241344827 1.55443706773275e-05 0.524969773937746 -5.85031139211201e-08
8000 400000 6.0401646829613 1.60072384563858e-05 0.545203192070854 1.09781907926118e-06
9000 450000 6.82252976296174 1.53580209636397e-05 0.640566207558933 2.53013534236856e-06
10000 500000 7.57861623140364 1.48950168459098e-05 0.778572405878053 2.7360056351939e-06
11000 550000 8.32342186517123 1.49406021311113e-05 0.901182349341226 2.07242375576079e-06
12000 600000 9.07983096146327 1.53613404453979e-05 0.973806181104205 8.76764127809115e-07
13000 650000 9.84652575468473 1.52217959378885e-05 0.996685782081988 1.15522084367331e-07
14000 700000 10.6106083742407 1.53558767245639e-05 1.00077879714474 1.20669972138122e-07
15000 750000 11.3845813331614 1.55804388751484e-05 1.01673816509825 7.35040463214923e-07
16000 800000 12.1638843584778 1.54767396415774e-05 1.08103617074284 1.83448006945981e-06
17000 850000 12.9298925769095 1.52307675940701e-05 1.18644687031196 2.27883008253265e-06
18000 900000 13.6855737195872 1.50382635015198e-05 1.29835039131784 2.10522341294342e-06
19000 950000 14.4391071742657 1.50999291640547e-05 1.38636667176582 1.33973910706754e-06
20000 1000000 15.2024111110619 1.53936136415859e-05 1.43349908080708 5.78652925873529e-07
21000 1050000 15.9692397771718 1.53292395994762e-05 1.45494914612347 3.27488400566073e-07
22000 1100000 16.7384330438901 1.53673465281524e-05 1.47658763109071 6.68542708905811e-07
23000 1150000 17.5106129016587 1.54664766747861e-05 1.5263736838279 1.37743727743627e-06
24000 1200000 18.2801974013854 1.52709519190441e-05 1.61033672879787 1.82205901722529e-06
25000 1250000 19.0423134066758 1.52002210442487e-05 1.70371356823392 1.86844446290887e-06
26000 1300000 19.8000032437496 1.51238405400187e-05 1.79510739572023 1.72364925279643e-06
27000 1350000 20.5588089015724 1.52721856389246e-05 1.8635398197747 9.70203670606598e-07
28000 1400000 21.3277466218657 1.53251172502288e-05 1.90288670904938 7.0320639483837e-07
29000 1450000 22.0924271710927 1.5368847682372e-05 1.93341345399719 6.36849080772181e-07
30000 1500000 22.8617724781874 1.54160708916971e-05 1.97441565331107 1.04139784636946e-06
31000 1550000 23.6335614161081 1.54061870670488e-05 2.03976724221924 1.55719834848464e-06
32000 1600000 24.4010903949707 1.52461159661725e-05 2.11988256475654 1.6601991997133e-06
33000 1650000 25.164566388353 1.52871303844252e-05 2.20547217484655 1.70925614546106e-06
34000 1700000 25.926034679302 1.52813221925797e-05 2.28509485530693 1.42249418203124e-06
35000 1750000 26.6894790859742 1.53063161439792e-05 2.34529686710828 1.0264570682852e-06
36000 1800000 27.4558534000287 1.52804522936931e-05 2.38798855075611 7.26658489463293e-07
37000 1850000 28.2235533338282 1.53450997590196e-05 2.42699300662629 8.82364049936631e-07
38000 1900000 28.9941768593046 1.54621841055584e-05 2.47756114191898 1.17618707121915e-06
39000 1950000 29.7638487227237 1.53602292126516e-05 2.54382532554307 1.41253698135755e-06
40000 2000000 30.5305535097434 1.53217856693444e-05 2.62036116026212 1.63748599017147e-06
41000 2050000 31.2958244707786 1.52628153070948e-05 2.70149284601158 1.60948934119217e-06
42000 2100000 32.0579223802799 1.53200270558265e-05 2.77726511445596 1.27583658588074e-06
43000 2150000 32.8253423406949 1.53946687405634e-05 2.83449043486804 9.79302840096921e-07
44000 2200000 33.5922668847537 1.53483991368882e-05 2.8779141445447 8.45329323261509e-07
45000 2250000 34.3609061991913 1.54849001724854e-05 2.92372638445848 9.76078467213599e-07
46000 2300000 35.1318582704383 1.53364632281054e-05 2.97790499631326 1.12902397132618e-06
47000 2350000 35.8975776885624 1.53569833455583e-05 3.03819363992475 1.38216396818322e-06
48000 2400000 36.6668962912107 1.53779366422263e-05 3.11421712363815 1.50891300825496e-06
49000 2450000 37.4337567831423 1.5378959914385e-05 3.19428274017074 1.6299873816929e-06
50000 2500000 38.2016193227219 1.53577164606985e-05 3.26434791470721 1.22397791359252e-06
51000 2550000 38.9697618968896 1.53294690255916e-05 3.31666231456712 8.75988997695734e-07
52000 2600000 39.7370850873095 1.54000117754621e-05 3.36005495336479 8.42298670639233e-07
53000 2650000 40.5064454297367 1.53374021362313e-05 3.40457068681393 9.29589689836507e-07
54000 2700000 41.2701274611945 1.52658966548507e-05 3.45408866921156 1.06836218539682e-06
55000 2750000 42.0421062673583 1.55083409527952e-05 3.51821504068727 1.53100996718165e-06
56000 2800000 42.8136508080442 1.53812792697694e-05 3.5952325118993 1.60714204973867e-06
57000 2850000 43.5823590569564 1.53725586081134e-05 3.67433040455801 1.42457115245192e-06
58000 2900000 44.3497056945612 1.53050093033072e-05 3.73905233136452 1.1652048370831e-06
59000 2950000 45.1162381196261 1.52653326393544e-05 3.78814181738783 9.42873324955232e-07
60000 3000000 45.8842058678336 1.54306372301954e-05 3.83011656375017 8.15103397646758e-07
