# Fix print output for fix posit_out
55000 2750000 167.465091884696 3.30660943180324e-06 77.9541272532082 1.31594609726587e-06
56000 2800000 167.631809806867 3.36391147548968e-06 78.0193616583394 1.30795793753662e-06
57000 2850000 167.800346972626 3.36436874319219e-06 78.0859203460592 1.34423079191801e-06
58000 2900000 167.968155177195 3.35769767173418e-06 78.1523885552301 1.3125559178637e-06
59000 2950000 168.137497031756 3.42440646429217e-06 78.2168170878116 1.26626853133015e-06
60000 3000000 168.309826357727 3.43145053081865e-06 78.2806093581901 1.28394478213244e-06
61000 3050000 168.478445556286 3.33361972776805e-06 78.3446261493217 1.28544531572645e-06
62000 3100000 168.644805510694 3.3210023631614e-06 78.4092960762652 1.30284127753895e-06
63000 3150000 168.809794893595 3.2810810223961e-06 78.4758047369681 1.35718544743752e-06
64000 3200000 168.974570704831 3.31306423902452e-06 78.5438932866271 1.35258573290594e-06
65000 3250000 169.139624180703 3.2696882804647e-06 78.6117108181379 1.34439524727788e-06
66000 3300000 169.302806708907 3.29464098760159e-06 78.6788340195552 1.35310345874071e-06
67000 3350000 169.46862260815 3.32678468568886e-06 78.7454210166738 1.30140195557957e-06
68000 3400000 169.635744481202 3.36707180313946e-06 78.8100217025769 1.30545175487861e-06
69000 3450000 169.803879619455 3.34644636838771e-06 78.8768184861366 1.35363251436595e-06
70000 3500000 169.970598435778 3.33242910575414e-06 78.944217730244 1.3369839983174e-06
71000 3550000 170.137319174298 3.34821293209802e-06 79.0105296776468 1.3189637916707e-06
72000 3600000 170.306387684155 3.41725383840823e-06 79.0780836382298 1.38580957093622e-06
73000 3650000 170.476726100944 3.38343699868448e-06 79.1462143293357 1.32099745058056e-06
74000 3700000 170.646490761531 3.40604704954906e-06 79.2116883017643 1.29998905419148e-06
75000 3750000 170.81699482419 3.40545673860549e-06 79.2772031789154 1.32237464544764e-06
76000 3800000 170.987714833395 3.43296774783733e-06 79.3434666584228 1.31834873764986e-06
77000 3850000 171.157777320372 3.34045134731313e-06 79.408763236363 1.30136425534116e-06
78000 3900000 171.322961094799 3.29991556827968e-06 79.473700053208 1.29583130486296e-06
79000 3950000 171.488834301906 3.34646410300514e-06 79.5379723424053 1.27388454345166e-06
80000 4000000 171.658179100748 3.39125682026207e-06 79.6015543920608 1.27008752647681e-06
81000 4050000 171.827040069108 3.36433286239232e-06 79.66499959649 1.25973706911659e-06
82000 4100000 171.994664281879 3.35472841091789e-06 79.7269439685738 1.21452612247218e-06
83000 4150000 172.16267995151 3.35204149465596e-06 79.7875625069471 1.23058148237988e-06
84000 4200000 172.330362728435 3.3653984504952e-06 79.8510293424354 1.29835872811851e-06
85000 4250000 172.497401531106 3.29525856688216e-06 79.9158827268873 1.28772168757489e-06
86000 4300000 172.660334076117 3.24145192265315e-06 79.9793855024258 1.24608477934594e-06
87000 4350000 172.823528743592 3.2727059727559e-06 80.041612630649 1.25949092366993e-06
88000 4400000 172.986711513808 3.27331472398188e-06 80.1055622674755 1.30564651784534e-06
89000 4450000 173.152483620448 3.35840098549042e-06 80.1709940647067 1.28676988406051e-06
90000 4500000 173.319919552517 3.31814214005689e-06 80.2330311724029 1.22082679852223e-06
91000 4550000 173.48626211426 3.35961631258834e-06 80.2952994213183 1.25974468954194e-06
92000 4600000 173.655376564684 3.3786253668681e-06 80.3583392232979 1.26593908913898e-06
93000 4650000 173.824202335889 3.38434864952154e-06 80.4238385018323 1.36000685667486e-06
94000 4700000 173.993170705015 3.37512985796471e-06 80.4923800549522 1.35865868392719e-06
95000 4750000 174.161730832267 3.36320836139492e-06 80.5579478024589 1.27664407859247e-06
96000 4800000 174.328093811865 3.30082550088618e-06 80.622319344379 1.31222755265557e-06
97000 4850000 174.493136414779 3.31864350329399e-06 80.6880365096756 1.3026326798358e-06
98000 4900000 174.660484843805 3.33123858371527e-06 80.7516440517125 1.23931459235282e-06
99000 4950000 174.824875940112 3.29923281090173e-06 80.8135816467995 1.26026318637539e-06
100000 5000000 174.991452460821 3.3510589144599e-06 80.8785025012084 1.33309558972251e-06
