# Fix print output for fix posit_out
42000 2100000 129.127259071144 2.64130587242867e-06 62.2100141751861 1.07400657651956e-06
43000 2150000 129.259015787818 2.61585395008291e-06 62.2632399215999 1.07236281028686e-06
44000 2200000 129.389279246967 2.60131352714642e-06 62.317538977652 1.09176998831106e-06
45000 2250000 129.519800546342 2.62254479613508e-06 62.372165304304 1.09553171884165e-06
46000 2300000 129.651886284766 2.65342933804165e-06 62.426710210504 1.08045989470122e-06
47000 2350000 129.783481288298 2.60105401844668e-06 62.4811097512709 1.11066426671712e-06
48000 2400000 129.912934565247 2.58442423965427e-06 62.5380234453308 1.15369601048332e-06
49000 2450000 130.041877737723 2.58016732510695e-06 62.5945396304179 1.097351468389e-06
50000 2500000 130.17031431175 2.55630410355079e-06 62.6483326756844 1.05536912617474e-06
51000 2550000 130.299643528919 2.62746850825666e-06 62.7007987218613 1.05882404352659e-06
52000 2600000 130.432057475832 2.66227466458615e-06 62.7545808485574 1.08514240230464e-06
53000 2650000 130.564928558797 2.63344751978132e-06 62.8085192264431 1.05992677125139e-06
54000 2700000 130.695922123903 2.62663129766304e-06 62.8603981005682 1.02973997787397e-06
55000 2750000 130.826615328948 2.59577927740391e-06 62.912446916948 1.04525437092981e-06
56000 2800000 130.956914158814 2.61594924885817e-06 62.9651778113617 1.07038959961087e-06
57000 2850000 131.087237148585 2.59867188081466e-06 63.0188778682284 1.06964345806728e-06
58000 2900000 131.217279332189 2.60983009215991e-06 63.0718714042008 1.05055653554653e-06
59000 2950000 131.349177844484 2.67056027875216e-06 63.1252184769943 1.10161542406045e-06
60000 3000000 131.483843049169 2.70294482663135e-06 63.1823602703511 1.16156825775085e-06
61000 3050000 131.618269120172 2.66663773868126e-06 63.2396415139243 1.1351458879654e-06
62000 3100000 131.751042947094 2.63571990561465e-06 63.2968866400054 1.14574513446771e-06
63000 3150000 131.882897672405 2.66226216940945e-06 63.3537852678163 1.13468921276223e-06
64000 3200000 132.017293564 2.69924226038729e-06 63.4108335641847 1.14310236711934e-06
65000 3250000 132.151757464917 2.6776477016019e-06 63.4675095035749 1.1248403516825e-06
66000 3300000 132.284603759401 2.6432717675928e-06 63.5229265073191 1.10131832529241e-06
67000 3350000 132.416744443781 2.64616607401362e-06 63.5794028939707 1.15004097915573e-06
68000 3400000 132.549148264413 2.65501183750465e-06 63.6368582995343 1.14719314492752e-06
69000 3450000 132.68176644887 2.64531850031194e-06 63.6939071538484 1.13342602089205e-06
70000 3500000 132.812934394674 2.60870875459271e-06 63.749948303566 1.1173438051876e-06
71000 3550000 132.943494575657 2.60567548249204e-06 63.8067997579767 1.14784817947395e-06
72000 3600000 133.074123254448 2.62473524396097e-06 63.8652629166002 1.20085300177152e-06
73000 3650000 133.205278185562 2.62289838900755e-06 63.9260285515893 1.21960438215437e-06
74000 3700000 133.336733140625 2.62866781910254e-06 63.9861790909466 1.16640530031414e-06
75000 3750000 133.467759744102 2.60473180585009e-06 64.0428722044461 1.11189980904921e-06
76000 3800000 133.598403046378 2.63250814992267e-06 64.0982673772332 1.11598705454173e-06
77000 3850000 133.730574030427 2.64552023837491e-06 64.1545280660347 1.13612591709265e-06
78000 3900000 133.86169791337 2.57966426793398e-06 64.2120092213574 1.15648628988734e-06
79000 3950000 133.989055904781 2.52743021226214e-06 64.2700999960017 1.15743070672477e-06
80000 4000000 134.11614816829 2.57618766432125e-06 64.3270490988413 1.13982923110103e-06
81000 4050000 134.246927965568 2.63158039482777e-06 64.3852001832021 1.16671796883027e-06
82000 4100000 134.377546670108 2.60116601282285e-06 64.4424149417275 1.12324646192334e-06
83000 4150000 134.507300664995 2.59246824946828e-06 64.498699025514 1.1406104502068e-06
84000 4200000 134.637638226564 2.64207354022095e-06 64.5569167549321 1.18613836298567e-06
85000 4250000 134.770769633532 2.65783138924054e-06 64.6159620987379 1.16439710982356e-06
86000 4300000 134.90234754835 2.60351828384579e-06 64.6737249634423 1.14986362866233e-06
87000 4350000 135.031892140641 2.58445569196511e-06 64.7301378940946 1.10244519811398e-06
88000 4400000 135.159269002177 2.49711933146074e-06 64.7845196019724 1.07348713834295e-06
89000 4450000 135.284264417938 2.54279475531983e-06 64.8379901619551 1.08234300694034e-06
90000 4500000 135.414072719263 2.62981516391624e-06 64.8940039886636 1.14645712463438e-06
91000 4550000 135.546236792799 2.66307265740098e-06 64.9499169867058 1.07870388866075e-06
92000 4600000 135.679357641143 2.64000315485588e-06 65.0035384959024 1.07834694029812e-06
93000 4650000 135.810779881178 2.62895617156444e-06 65.0583061509287 1.11142842885034e-06
94000 4700000 135.943481923281 2.69194265437205e-06 65.1144585416854 1.13417601524504e-06
95000 4750000 136.07913019054 2.72161678843772e-06 65.1712657671652 1.1408757869591e-06
96000 4800000 136.214837368744 2.71717553838275e-06 65.2282261652121 1.13056647424446e-06
97000 4850000 136.350701053816 2.71893368372328e-06 65.2849119092926 1.14495064565076e-06
98000 4900000 136.486537775464 2.70495847346009e-06 65.3419041530978 1.13202079965581e-06
99000 4950000 136.620805842188 2.65270245711914e-06 65.3986826146305 1.1450692546146e-06
100000 5000000 136.751638976445 2.59200415148692e-06 65.4554538670386 1.12402216024194e-06
101000 5050000 136.881963708356 2.63053505965664e-06 65.5108574062483 1.08356694841827e-06
102000 5100000 137.013166042836 2.60542365127975e-06 65.5643992572741 1.07193077626266e-06
103000 5150000 137.142952707181 2.5945399312344e-06 65.6182707351962 1.08055021978942e-06
104000 5200000 137.273763029485 2.64344713276839e-06 65.6724394706269 1.09005468076354e-06
105000 5250000 137.405298267595 2.60466057038021e-06 65.7263038489716 1.05293682464866e-06
106000 5300000 137.535657730804 2.62277833150544e-06 65.7785108635465 1.04314102691956e-06
107000 5350000 137.667326857474 2.62463414266073e-06 65.8312327925974 1.06664528446261e-06
108000 5400000 137.796128865288 2.52521237429375e-06 65.8841449465051 1.03231961668668e-06
109000 5450000 137.922599627361 2.55916908581097e-06 65.9349760562955 1.02277992840607e-06
110000 5500000 138.053304313591 2.67032744493325e-06 65.9881011684896 1.09908247863747e-06
111000 5550000 138.189230728053 2.75159732333155e-06 66.0428970172141 1.08175466176684e-06
112000 5600000 138.32673828477 2.73454047557227e-06 66.0959580107665 1.04374090849525e-06
113000 5650000 138.460710167641 2.62693769953371e-06 66.148090574379 1.0461917295486e-06
114000 5700000 138.592239662488 2.65200658992025e-06 66.2008396277271 1.07282085108566e-06
115000 5750000 138.726171046617 2.68816417458628e-06 66.2550598521435 1.08078329014084e-06
116000 5800000 138.859653188751 2.65030355968367e-06 66.3079916186847 1.04759730644091e-06
117000 5850000 138.991951248819 2.65815049621232e-06 66.3612264313664 1.08095968224126e-06
118000 5900000 139.125584404531 2.66701848417131e-06 66.414878526517 1.05322536174488e-06
119000 5950000 139.257091153543 2.60830462543014e-06 66.4671990683924 1.05477731730455e-06
120000 6000000 139.387312904225 2.59791918841025e-06 66.5196696772271 1.03904471095832e-06
121000 6050000 139.518191746872 2.64253432580958e-06 66.5718555572178 1.05834451281851e-06
122000 6100000 139.651669973721 2.69173460342258e-06 66.6257174439242 1.08516683631301e-06
123000 6150000 139.7859038555 2.68595588799927e-06 66.6796389398277 1.0714911753108e-06
124000 6200000 139.920829643271 2.70944630368736e-06 66.7328999877493 1.06340793033676e-06
125000 6250000 140.05518856469 2.64463222274079e-06 66.7865434316268 1.07718728968949e-06
126000 6300000 140.186342608191 2.61356412598541e-06 66.8397697436294 1.05637049703042e-06
127000 6350000 140.316660583983 2.60106204528694e-06 66.8921888665436 1.03568474865423e-06
128000 6400000 140.447524445798 2.64170753254765e-06 66.943583088699 1.03343877440352e-06
129000 6450000 140.580675325716 2.67520631055804e-06 66.9952711185296 1.03781502254239e-06
130000 6500000 140.713304483894 2.6288359710231e-06 67.0486390490008 1.0987878653903e-06
131000 6550000 140.844620270704 2.64426819283836e-06 67.1042747398216 1.1218281652559e-06
132000 6600000 140.978396811393 2.69894822417199e-06 67.1608589812804 1.14537565783984e-06
133000 6650000 141.113335799347 2.67754886203662e-06 67.2180402193759 1.12679311010378e-06
134000 6700000 141.246129683232 2.64808826991139e-06 67.2735487464458 1.0933033513969e-06
135000 6750000 141.378050449475 2.62979823652951e-06 67.3268933709956 1.04560926815754e-06
136000 6800000 141.510131409298 2.65471860392202e-06 67.3796200508242 1.0832247566343e-06
137000 6850000 141.642485668753 2.62840710435854e-06 67.4354108504447 1.12607454515172e-06
138000 6900000 141.773063354846 2.59469815948581e-06 67.4903835368204 1.0701292312479e-06
139000 6950000 141.902551229623 2.60330830803225e-06 67.5439228055887 1.07878683141768e-06
140000 7000000 142.033773777759 2.63344709798495e-06 67.5984710797578 1.10953575524843e-06
141000 7050000 142.165126757193 2.62885836980063e-06 67.653944837652 1.09083486810218e-06
142000 7100000 142.296507136752 2.62438740058835e-06 67.7082655576476 1.0884904524476e-06
143000 7150000 142.42824770314 2.63738655741075e-06 67.7626702503657 1.09003467522884e-06
144000 7200000 142.561451344135 2.69728401849532e-06 67.8176749910691 1.10202428313291e-06
145000 7250000 142.696826952362 2.69567153340606e-06 67.8728969347262 1.10288069548793e-06
146000 7300000 142.829818832002 2.62684221900421e-06 67.9278721117175 1.10235967562274e-06
147000 7350000 142.959926871426 2.57527367246439e-06 67.9829832824009 1.10015627128475e-06
148000 7400000 143.088931612694 2.60912937638361e-06 68.0382745913741 1.1065351273832e-06
149000 7450000 143.221658467368 2.69180662343612e-06 68.0934867406175 1.11366083309252e-06
150000 7500000 143.355571480519 2.64204809430855e-06 68.1493748733138 1.11414066336157e-06
