# Fix print output for fix posit_out
56000 2800000 26.9920191747379 1.03637444268599e-06 14.3644934091454 5.52488655733135e-07
57000 2850000 27.0436044827787 1.03525366091827e-06 14.3922848230269 5.5984598455846e-07
58000 2900000 27.0966173312921 1.08398193140534e-06 14.4208452132976 5.81149574748774e-07
59000 2950000 27.150693697493 1.07641163458883e-06 14.4491932317087 5.4865310126855e-07
60000 3000000 27.204359934083 1.07239902772943e-06 14.4762155584475 5.42048850959815e-07
61000 3050000 27.2574870299653 1.04930992582667e-06 14.5035808573237 5.48704026318096e-07
62000 3100000 27.3091959986697 1.01933540618239e-06 14.531038323064 5.51233610802903e-07
63000 3150000 27.3598414102517 1.00901441783639e-06 14.5590535853202 5.7096297119808e-07
64000 3200000 27.410094207032 1.00117516558501e-06 14.5877726503063 5.73419043432727e-07
65000 3250000 27.4602310247793 1.01378401185063e-06 14.6162545989407 5.71004523080255e-07
66000 3300000 27.5114582342192 1.03052662954949e-06 14.6450388030376 5.78921185653735e-07
67000 3350000 27.5630760863864 1.02958451098119e-06 14.6739896284865 5.73218510455796e-07
68000 3400000 27.6145730878829 1.03307752650167e-06 14.7022795102857 5.6207186305634e-07
69000 3450000 27.6665097683399 1.04363109811699e-06 14.730518990543 5.66268311649728e-07
70000 3500000 27.7182559523615 1.02141338272996e-06 14.7585005951855 5.52416635523449e-07
71000 3550000 27.7694586943974 1.03632132232653e-06 14.7863285737995 5.62497953615904e-07
72000 3600000 27.8215889195612 1.04107925734546e-06 14.8144190405682 5.60208811298904e-07
73000 3650000 27.8736136166646 1.0372095020802e-06 14.8422999851502 5.55364504635524e-07
74000 3700000 27.9251444569151 1.02603986362624e-06 14.8701995843797 5.61839945057106e-07
75000 3750000 27.9766898184559 1.03851623032623e-06 14.8987127839014 5.79362376054866e-07
76000 3800000 28.0288778494647 1.04784638670781e-06 14.9277424049489 5.78178209523831e-07
77000 3850000 28.0811437482746 1.04083664914581e-06 14.9564008325216 5.69169586739932e-07
78000 3900000 28.1327324638095 1.02136036402835e-06 14.9844147281319 5.49586302669313e-07
79000 3950000 28.1829658909655 9.87383741268351e-07 15.0110966305599 5.14669560257791e-07
80000 4000000 28.2319717235546 9.76416357378782e-07 15.0360340975731 4.92451220087751e-07
81000 4050000 28.2809282555837 9.87251413228122e-07 15.0610920258159 5.1287266451933e-07
82000 4100000 28.3310035177692 1.01732403186199e-06 15.0874416007752 5.4161932492085e-07
83000 4150000 28.381379350948 9.81804150830428e-07 15.114393270715 5.26060781796118e-07
84000 4200000 28.4291903469348 9.40906704180488e-07 15.1397980638029 4.94791627522087e-07
85000 4250000 28.4761603635255 9.37278267215932e-07 15.1644428073706 4.9019608092507e-07
86000 4300000 28.5231489500354 9.44654283122559e-07 15.1886618831428 4.8101283023019e-07
87000 4350000 28.5710100505311 9.68143786220299e-07 15.2132256228366 5.0340857466871e-07
88000 4400000 28.619458241434 9.69215374649306e-07 15.2389321611668 5.25758989687727e-07
89000 4450000 28.6680265039415 9.72411807485906e-07 15.2655140848976 5.35119875012242e-07
90000 4500000 28.7162080754802 9.55865930579344e-07 15.2920771253354 5.26704367443785e-07
91000 4550000 28.7640646244448 9.60308256492617e-07 15.3184013307613 5.29078508072787e-07
92000 4600000 28.8119547681443 9.52493353399245e-07 15.3448450811382 5.25763067445796e-07
93000 4650000 28.8599067357926 9.69127736688416e-07 15.3712644424904 5.34248822615268e-07
94000 4700000 28.9090066784484 9.97426157219145e-07 15.398402712286 5.51777511296674e-07
95000 4750000 28.9593520697122 1.01213589414047e-06 15.4262183146897 5.58870267884299e-07
96000 4800000 29.0104076934843 1.03462816292823e-06 15.4543351575876 5.6535660462465e-07
97000 4850000 29.0626657242602 1.04724659904826e-06 15.482649638268 5.62081223301784e-07
98000 4900000 29.1137028268417 9.93892375378738e-07 15.5097820263463 5.26606814491795e-07
99000 4950000 29.1626607272651 9.66292698004378e-07 15.535851457186 5.18354774034118e-07
100000 5000000 29.2108436857768 9.69190870149001e-07 15.5621002376087 5.33120741712744e-07
101000 5050000 29.260180876237 1.00120928237871e-06 15.5891414083285 5.48917915456125e-07
102000 5100000 29.310260999441 9.98384722123262e-07 15.6167614039004 5.52579595914127e-07
103000 5150000 29.3601704150581 9.99063290523342e-07 15.6441880582795 5.40565475781264e-07
104000 5200000 29.4099392098438 9.89106179897824e-07 15.670584543309 5.18495231415969e-07
105000 5250000 29.4590598456092 9.79208129574605e-07 15.696366635669 5.16966685998218e-07
106000 5300000 29.5080357966207 9.76147842834017e-07 15.7226308933702 5.30342397370489e-07
107000 5350000 29.5562887186859 9.5772050096359e-07 15.7488213775594 5.16739402956437e-07
108000 5400000 29.6044330321208 9.72091894696195e-07 15.7743943065281 5.04493457086399e-07
109000 5450000 29.6534732272251 9.82942510326606e-07 15.7993880825185 4.98891256357564e-07
110000 5500000 29.7019857046405 9.52413784706788e-07 15.8242502580247 4.93760696436476e-07
111000 5550000 29.7489780326092 9.35310468094012e-07 15.8490271444366 5.01547993418364e-07
112000 5600000 29.795952064398 9.45743266791565e-07 15.8744475489955 5.15939652957811e-07
113000 5650000 29.8437787961337 9.63179074551236e-07 15.9006080376028 5.24340702937508e-07
114000 5700000 29.8918832283149 9.62044525349488e-07 15.9266382201615 5.1790447673433e-07
115000 5750000 29.9401465155278 9.68596097449504e-07 15.9527171609207 5.28795959732883e-07
116000 5800000 29.9886842576275 9.77400446585833e-07 15.9793896932592 5.36770445678049e-07
117000 5850000 30.0386088545164 1.01553612381589e-06 16.0064666300566 5.43061841213719e-07
118000 5900000 30.0891035555703 1.00285964129469e-06 16.0332919284284 5.31446866624865e-07
119000 5950000 30.1394429033112 1.01532136501216e-06 16.0599471422712 5.38103905228867e-07
120000 6000000 30.1902794375639 1.0150533963866e-06 16.0874709825104 5.65237150394306e-07
121000 6050000 30.2409229246976 1.0149772418714e-06 16.1160122146422 5.70538765604335e-07
122000 6100000 30.2923845403583 1.04851743674928e-06 16.1442947507228 5.62433173719264e-07
123000 6150000 30.3454454894924 1.06351648847186e-06 16.1721132373292 5.46174112747018e-07
124000 6200000 30.3985256183097 1.06247718510979e-06 16.1988421048178 5.25670490795599e-07
125000 6250000 30.4518488535771 1.07013806045025e-06 16.2250962969302 5.26240322845979e-07
126000 6300000 30.5052357480324 1.06331212055979e-06 16.251713563829 5.38557225899846e-07
127000 6350000 30.5577941251614 1.03204412143627e-06 16.2781859820152 5.13922653935209e-07
128000 6400000 30.6081960592013 9.87442777000054e-07 16.3034788221102 5.03610368708236e-07
129000 6450000 30.6571067433298 9.76410285740588e-07 16.32873450156 5.09952075763968e-07
130000 6500000 30.7062412630264 9.8718313550056e-07 16.3546849298934 5.25760469909273e-07
131000 6550000 30.7559530454862 1.00387794698192e-06 16.3810655492584 5.28105757664419e-07
132000 6600000 30.8063452693688 1.00515881974429e-06 16.4074793651071 5.26182137778566e-07
133000 6650000 30.8557391845796 9.71821189232971e-07 16.4333005772364 5.06673518447638e-07
134000 6700000 30.9041365959054 9.66868444192423e-07 16.4583571557114 4.96794139228536e-07
135000 6750000 30.9525460809587 9.71306896374151e-07 16.4831157131401 4.94568519871656e-07
136000 6800000 31.0011843040154 9.71844235700182e-07 16.5078444826494 4.95768946697982e-07
137000 6850000 31.0494942072822 9.56483718051478e-07 16.5326614683505 4.93842378669775e-07
138000 6900000 31.0970024013474 9.50906616848265e-07 16.5571093518369 4.84111660983111e-07
139000 6950000 31.1452140761965 9.80829637802368e-07 16.5812447819788 4.82419349020229e-07
140000 7000000 31.1946466971183 9.87633516761801e-07 16.6051416281688 4.73614136665285e-07
141000 7050000 31.2439270670084 9.87658587126964e-07 16.6290022828458 4.84788012809578e-07
142000 7100000 31.2932518920413 9.80990148581923e-07 16.6535779971928 4.9850997679363e-07
143000 7150000 31.3419321081124 9.67678453421804e-07 16.6788939048285 5.13503262369781e-07
144000 7200000 31.3903929508088 9.74145667490541e-07 16.7049305380701 5.27216259957383e-07
145000 7250000 31.439458300552 9.87658273190636e-07 16.7316668332866 5.39105613701335e-07
146000 7300000 31.4892278920447 1.00775292689676e-06 16.7584553555809 5.34406973062996e-07
147000 7350000 31.5407051625875 1.05405758279215e-06 16.7854984722702 5.4397299187475e-07
148000 7400000 31.5942463972275 1.07528663924798e-06 16.8123544889953 5.26560062908835e-07
149000 7450000 31.6471829079426 1.04462822883317e-06 16.8381950003775 5.08513478776563e-07
150000 7500000 31.6989856550823 1.02642198589876e-06 16.8633588737518 4.98782591570492e-07
151000 7550000 31.7500803353383 1.02263926587872e-06 16.8881480033558 4.94543231987024e-07
152000 7600000 31.8018759035546 1.04844762271371e-06 16.9133089222113 5.12025760824123e-07
153000 7650000 31.8546453353322 1.06211281778951e-06 16.9389352297011 5.12175048976319e-07
154000 7700000 31.9080684960603 1.07658754392935e-06 16.9646382702961 5.15856822901552e-07
155000 7750000 31.9627205611325 1.10898721631802e-06 16.9907387189423 5.30588024852772e-07
156000 7800000 32.0184875141918 1.11683410564961e-06 17.0174609020444 5.29460961835892e-07
157000 7850000 32.0732175612598 1.06355818827395e-06 17.0428532747611 4.86470648837867e-07
158000 7900000 32.1252825935367 1.02455071118718e-06 17.0668622740692 4.76567689617338e-07
159000 7950000 32.1757179355999 9.98539417415605e-07 17.0907127219347 4.81953039855131e-07
160000 8000000 32.2258144827895 1.0097842748378e-06 17.11499649485 4.88927999852509e-07
161000 8050000 32.2764719554322 1.00812767730948e-06 17.1397471821918 5.00967891858211e-07
162000 8100000 32.3264448892541 9.92889195966973e-07 17.165056587869 5.09761853973293e-07
163000 8150000 32.3756615806799 9.76880027291295e-07 17.1904235105649 5.01672208094903e-07
164000 8200000 32.424285723131 9.72110328735873e-07 17.2150846140353 4.84487681401888e-07
165000 8250000 32.4738484275802 1.0132576290104e-06 17.2392667178226 4.85382567133958e-07
166000 8300000 32.5252064789737 1.04006450968006e-06 17.2635692057549 4.8308416809354e-07
167000 8350000 32.5776017467554 1.05148854421931e-06 17.2876041736012 4.83653213049421e-07
168000 8400000 32.6301032424309 1.04478012490143e-06 17.3120618529563 4.88012960897161e-07
169000 8450000 32.6818275865774 1.02488312901276e-06 17.3362066249796 4.80102430371407e-07
170000 8500000 32.7328548816807 1.02028164848858e-06 17.360149106919 4.80374891654257e-07
171000 8550000 32.7842288196626 1.03832879286106e-06 17.3847411686283 5.06212061487428e-07
172000 8600000 32.8372097438771 1.0783039736688e-06 17.4107048842726 5.31494516196621e-07
173000 8650000 32.8912935406363 1.07647210754493e-06 17.4375882620629 5.34565179108435e-07
174000 8700000 32.9443335496879 1.04849473112487e-06 17.4633688791733 4.9782509356134e-07
175000 8750000 32.9964834810352 1.04218119660431e-06 17.4880334500981 4.93770118727442e-07
176000 8800000 33.0488948641139 1.05615462699997e-06 17.5131959184688 5.18442277808937e-07
177000 8850000 33.101806004674 1.05313743177238e-06 17.5399017750859 5.41236404548621e-07
178000 8900000 33.1539824547136 1.0346991591837e-06 17.5666996207143 5.31069842629662e-07
179000 8950000 33.2057378982684 1.03502947751833e-06 17.5931669087548 5.29381269435511e-07
180000 9000000 33.2564918915583 9.93146413105023e-07 17.6194779861856 5.19620045072263e-07
181000 9050000 33.3055695686837 9.76021701531444e-07 17.6453967459115 5.19982725045233e-07
182000 9100000 33.35444675768 9.79529318924033e-07 17.6713658857662 5.18475416004716e-07
183000 9150000 33.4033389783776 9.67460706341316e-07 17.6968477507657 4.94501588665963e-07
184000 9200000 33.4510981581519 9.50879268908954e-07 17.7208551300772 4.70297814717171e-07
185000 9250000 33.4989342481352 9.67686151450938e-07 17.7443716772601 4.7587626741619e-07
186000 9300000 33.548243957381 1.00292342851071e-06 17.7685459878772 4.91216457320899e-07
187000 9350000 33.5987607575184 1.01590516572426e-06 17.7932814714433 4.94374473005554e-07
188000 9400000 33.6494120487346 1.00402155148268e-06 17.8178349978502 4.88433214127087e-07
189000 9450000 33.6993973476448 9.96692975504852e-07 17.8424267342322 4.93260274626849e-07
190000 9500000 33.7489470693836 9.8825070957917e-07 17.866872043029 4.85861889645434e-07
191000 9550000 33.7981420772652 9.80942927701149e-07 17.891133796891 4.87290323127017e-07
192000 9600000 33.8476650279403 1.00343245821929e-06 17.9159123716251 5.04417592345395e-07
193000 9650000 33.8979764200139 1.00835985634359e-06 17.9417019015088 5.31608742020814e-07
194000 9700000 33.9484754529857 1.0106657238194e-06 17.9690518164769 5.61783758658008e-07
195000 9750000 33.9990520712737 1.00838244597837e-06 17.9975235621655 5.68998774559688e-07
196000 9800000 34.0490579030798 9.85685542889658e-07 18.0255318034284 5.47829634863052e-07
197000 9850000 34.0973558694331 9.54409354309094e-07 18.052100182372 5.18268604432282e-07
198000 9900000 34.1456393675113 9.80258311891774e-07 18.0778209416877 5.12163537362252e-07
199000 9950000 34.1953720282732 1.0080125045821e-06 18.1038388086563 5.30054646313311e-07
200000 10000000 34.2459831631509 1.01800763168775e-06 18.1304563802637 5.36830736315651e-07
201000 10050000 34.2976735183919 1.04703181579175e-06 18.1579260798226 5.57974580935515e-07
202000 10100000 34.3499330693422 1.03974209444353e-06 18.1855720698835 5.44377126534718e-07
203000 10150000 34.4010907122409 1.00615625262324e-06 18.2123082552492 5.27224868420796e-07
204000 10200000 34.4510917694632 1.00020739988126e-06 18.2382360975758 5.0942866958103e-07
205000 10250000 34.5014677365171 1.00999941423519e-06 18.2633773243468 4.95834548157513e-07
206000 10300000 34.5513802019963 9.85581919635804e-07 18.2879338112271 4.92117657420522e-07
207000 10350000 34.6001552214577 9.57995772572309e-07 18.3128707864005 5.03490892893853e-07
208000 10400000 34.6472343222358 9.33555560176323e-07 18.3380034491817 5.00189895130937e-07
209000 10450000 34.6942777655799 9.50055287191407e-07 18.3629651955245 4.98146992939399e-07
210000 10500000 34.7420077137671 9.5995225366503e-07 18.3876183283387 4.89675360905358e-07
211000 10550000 34.7906626185054 9.85547619264014e-07 18.4122692656704 4.95825043099013e-07
212000 10600000 34.8402330782313 9.96637067355848e-07 18.4368353984386 4.83337965668898e-07
213000 10650000 34.890263109172 9.99269323810386e-07 18.4605281110155 4.67980999160926e-07
214000 10700000 34.9397178360511 9.78278405223711e-07 18.4840897246735 4.75569498976294e-07
215000 10750000 34.9886285013063 9.84395764764162e-07 18.5081455185906 4.89051009792044e-07
216000 10800000 35.0382177813463 1.00156994056642e-06 18.5330778471268 5.08690274085553e-07
217000 10850000 35.0888872465476 1.0216546737424e-06 18.5590245598995 5.2562700859794e-07
218000 10900000 35.1402302485256 1.02922035780431e-06 18.5849926619176 5.07670275839278e-07
219000 10950000 35.1915470439802 1.01734354397996e-06 18.6102887566676 5.12587315650756e-07
220000 11000000 35.2414600329539 9.81904820503455e-07 18.6360803351997 5.14456685912842e-07
221000 11050000 35.2901480303899 9.69394577433081e-07 18.6615471780732 5.03355395732184e-07
222000 11100000 35.3387855510135 9.76153460699263e-07 18.6864099818641 4.93829581266474e-07
223000 11150000 35.3872790574415 9.6604700467777e-07 18.7109608589756 4.89322590403867e-07
224000 11200000 35.4361705967116 9.96156626203601e-07 18.735825315242 5.09513493910471e-07
225000 11250000 35.486331539872 1.00307348980468e-06 18.7615881339522 5.16363407867838e-07
226000 11300000 35.5365080312252 1.00436003428659e-06 18.7874964442367 5.2052800363148e-07
227000 11350000 35.5868488999603 1.01216566573733e-06 18.8135137020201 5.21804762591812e-07
228000 11400000 35.6373643883391 1.00072780657231e-06 18.839883222813 5.3164608294241e-07
229000 11450000 35.6868504100749 9.84398951325736e-07 18.8662380713068 5.23601204992477e-07
230000 11500000 35.735929349651 9.73742798267118e-07 18.8924881673005 5.24531878397466e-07
231000 11550000 35.7843611853359 9.67783148380981e-07 18.9185095336637 5.18238929277622e-07
232000 11600000 35.8330109599508 9.76876231903471e-07 18.9445646712053 5.24153835190224e-07
233000 11650000 35.8818621395255 9.75578740338953e-07 18.9706322593987 5.1830424587547e-07
234000 11700000 35.9304177993575 9.67708467021817e-07 18.9964747511728 5.13698099756434e-07
235000 11750000 35.9785615466802 9.54623483505971e-07 19.0219426904202 5.0413908935973e-07
236000 11800000 36.0259992747883 9.42621383861697e-07 19.0466541849101 4.81620762740112e-07
237000 11850000 36.0727710895044 9.31886517202633e-07 19.0700742343137 4.59872250869471e-07
238000 11900000 36.1196692303691 9.4606073730333e-07 19.0932105433517 4.66058824385208e-07
239000 11950000 36.1673954913302 9.62339183977719e-07 19.1165482167723 4.65376238418091e-07
240000 12000000 36.2158938948227 9.74634273581993e-07 19.1398396710389 4.65499795100718e-07
241000 12050000 36.2644525318313 9.63350189211182e-07 19.1628480473494 4.55743211824584e-07
242000 12100000 36.3120763072846 9.47120790651598e-07 19.1854181111811 4.48166871472048e-07
243000 12150000 36.3601121929629 9.78087277028887e-07 19.2078913163663 4.49756578153075e-07
244000 12200000 36.4101369865265 1.0227002826951e-06 19.2304744764258 4.57011518978218e-07
245000 12250000 36.4615082424496 1.02751593691867e-06 19.2535337051199 4.63259368319411e-07
246000 12300000 36.5130069427859 1.03112444385159e-06 19.2770253477753 4.81727310166875e-07
247000 12350000 36.5649922923853 1.05218816882339e-06 19.3018821896104 5.05523701060629e-07
248000 12400000 36.6176922362067 1.04670576483823e-06 19.3265804046532 4.76628924595873e-07
249000 12450000 36.669461609837 1.03194090077004e-06 19.3501110896142 4.74926962622121e-07
250000 12500000 36.7215589304413 1.05671290850921e-06 19.3743803952017 4.96955868777728e-07
251000 12550000 36.7749648268371 1.07168372697534e-06 19.3995227959642 5.04799189171945e-07
252000 12600000 36.8284130206016 1.06509764245044e-06 19.4247682096289 5.02447260610094e-07
253000 12650000 36.8810205706928 1.03369683834939e-06 19.4495580408234 4.8664742410543e-07
254000 12700000 36.9321823411968 1.02361840549134e-06 19.4734888841453 4.77215490335214e-07
255000 12750000 36.9842159816069 1.06137447954251e-06 19.498023460648 5.09024789396506e-07
256000 12800000 37.0378970444156 1.07539438342273e-06 19.5244333718028 5.43944125128585e-07
257000 12850000 37.0913105888098 1.05868417247133e-06 19.5521325997865 5.60295440338478e-07
258000 12900000 37.1437459487177 1.04365635383491e-06 19.5800483659947 5.55293073261073e-07
259000 12950000 37.1960514088397 1.04835937691565e-06 19.6074291307179 5.35481180034888e-07
260000 13000000 37.2483095547539 1.0402153337074e-06 19.633634100823 5.12569589142795e-07
261000 13050000 37.3006925282816 1.06126949904293e-06 19.6589127789705 5.04864717240374e-07
262000 13100000 37.3546148964271 1.08779021641404e-06 19.6847406742478 5.29334365146483e-07
263000 13150000 37.4080461662595 1.04134847204771e-06 19.7109682476843 5.10389598647436e-07
264000 13200000 37.458760190222 9.92623736182914e-07 19.736046181358 4.9982528326432e-07
265000 13250000 37.50820391682 9.89973326815131e-07 19.7610843699009 4.99305308512112e-07
266000 13300000 37.5577132341677 9.85970157401764e-07 19.7859130267808 4.92092756060578e-07
267000 13350000 37.6063433509913 9.63977356349748e-07 19.8104297699633 4.93881792965046e-07
268000 13400000 37.6548774866159 9.80287317969602e-07 19.8357163744939 5.16318726750673e-07
269000 13450000 37.7045694508784 1.00830004959302e-06 19.8615270010768 5.13026983283571e-07
270000 13500000 37.7555827553103 1.03128138711772e-06 19.8871700246529 5.16608281785132e-07
271000 13550000 37.807519892236 1.04207081778523e-06 19.9130372527532 5.20041406478292e-07
272000 13600000 37.8592496668434 1.02688593056701e-06 19.9395948399394 5.40491336301245e-07
273000 13650000 37.9104176800181 1.02370163422101e-06 19.9665822706006 5.38642370108683e-07
274000 13700000 37.9616598851217 1.02356129024606e-06 19.993543207331 5.36427691296374e-07
275000 13750000 38.012697703225 1.01648004203379e-06 20.0202412533335 5.33703738574536e-07
