# Fix print output for fix posit_out
0 0 0.368438170099331 2.24230870901472e-09 0.119822729753457 1.03231961564325e-09
1000 50000 0.387101894558205 2.92969093097464e-07 0.122045557395949 8.20942173654253e-08
2000 100000 0.399210448898364 2.04980666621224e-07 0.126470921006298 8.91679746486534e-08
3000 150000 0.408344911168938 1.64833753582946e-07 0.1307342261558 8.07796136740341e-08
4000 200000 0.415980790497309 1.42350601153081e-07 0.13453170692061 7.11425766600848e-08
5000 250000 0.42271729039578 1.2831353782967e-07 0.137882938390791 6.35138874235196e-08
6000 300000 0.428961626356318 1.23348963483161e-07 0.140950585441229 5.98932314459944e-08
7000 350000 0.435237984978152 1.29265704954533e-07 0.14396534405347 6.18390642394944e-08
8000 400000 0.441988467819885 1.40583570352782e-07 0.14718807879947 6.70330789415894e-08
9000 450000 0.449192211579418 1.47138094682284e-07 0.150644873273357 7.11162206998874e-08
10000 500000 0.456664118075877 1.51714756422426e-07 0.15428521271134 7.45014173496928e-08
11000 550000 0.464356549534988 1.54812993489289e-07 0.158102548601754 7.77637590595376e-08
12000 600000 0.472060003633757 1.53895485969214e-07 0.161986682466358 7.70225597046863e-08
13000 650000 0.479816734528231 1.5642755852835e-07 0.165799253633311 7.61340503977439e-08
14000 700000 0.487736468909319 1.61241412491453e-07 0.169659242234847 7.81833970614559e-08
15000 750000 0.495912773888367 1.63792802898065e-07 0.173509416225849 7.44982445431813e-08
16000 800000 0.50395060159467 1.57287890953646e-07 0.177129838760079 7.09434385010678e-08
17000 850000 0.511542360665346 1.4522333018895e-07 0.180601053415294 6.79538181161773e-08
18000 900000 0.518519663119546 1.35733475293258e-07 0.18395251323119 6.63034877888154e-08
19000 950000 0.52528004707131 1.35740801511259e-07 0.187204310198643 6.32168931820676e-08
20000 1000000 0.532178091052546 1.4067563186816e-07 0.190278000118071 6.08251757653394e-08
21000 1050000 0.539323421549325 1.44446130847256e-07 0.193435334036769 6.65926494516644e-08
22000 1100000 0.546582311277943 1.45507313980289e-07 0.197018308562913 7.6708909756497e-08
23000 1150000 0.553880391089593 1.45606249892587e-07 0.201037316693845 8.24131702255593e-08
24000 1200000 0.561024092031757 1.39205068139155e-07 0.205064456544129 7.74133185139403e-08
25000 1250000 0.567720938823539 1.28952340702602e-07 0.208751037226822 7.09682618616948e-08
26000 1300000 0.574058864654686 1.25113087571049e-07 0.212317108532592 7.2059150920549e-08
27000 1350000 0.580099479123965 1.16335979163886e-07 0.215819338600905 6.78838113721661e-08
28000 1400000 0.585837634297531 1.14845266062695e-07 0.219249784152205 7.04932673364284e-08
29000 1450000 0.59171403014999 1.2086171992077e-07 0.222887425014924 7.49705501330561e-08
30000 1500000 0.597885223828935 1.23953743788466e-07 0.226741817180772 7.81226080451063e-08
31000 1550000 0.603880096677744 1.15469059925227e-07 0.230539598270251 7.32047171831108e-08
32000 1600000 0.609522078231956 1.11193208213167e-07 0.234100306965931 6.98486920351218e-08
33000 1650000 0.615033993982868 1.09106308654638e-07 0.237550415647021 6.814273482341e-08
34000 1700000 0.620504542203772 1.1041939895091e-07 0.240985120647377 6.9928951133985e-08
35000 1750000 0.626000480207318 1.09087935957128e-07 0.24448718014844 6.96746572192916e-08
36000 1800000 0.631486778082242 1.10532170834232e-07 0.248001047554597 7.10627128114426e-08
37000 1850000 0.637129756448483 1.16519941394303e-07 0.25164025454699 7.5264824716165e-08
38000 1900000 0.643146637774696 1.23307097256278e-07 0.255491028405188 7.77661411414182e-08
39000 1950000 0.649432517851011 1.27951649790626e-07 0.259384061958408 7.76059082671974e-08
40000 2000000 0.655843599352422 1.26481935927543e-07 0.263186379840383 7.381772664391e-08
41000 2050000 0.661986523295316 1.18834880611137e-07 0.266765579255649 6.90498301646218e-08
42000 2100000 0.667768833816707 1.13296033829988e-07 0.270079831348857 6.40216739921746e-08
43000 2150000 0.67331326740071 1.09321251855698e-07 0.273202802151044 6.19848718318489e-08
44000 2200000 0.678896591357784 1.15865220908647e-07 0.276398807469976 6.65439043766391e-08
45000 2250000 0.684818799706187 1.19155367459707e-07 0.279764799093863 6.68215373753838e-08
46000 2300000 0.690839114842284 1.22557548768573e-07 0.283111758416813 6.77910155443527e-08
47000 2350000 0.697073548446524 1.25899628720634e-07 0.286531539460315 6.8623579997319e-08
48000 2400000 0.703417885648834 1.29469646559551e-07 0.290065954791281 7.42899055678208e-08
49000 2450000 0.710237426625018 1.44523280394161e-07 0.29405596232988 8.4939370433125e-08
50000 2500000 0.717809294376732 1.57116587295026e-07 0.298440976408844 9.050789031363e-08
51000 2550000 0.725768008331778 1.59045436658573e-07 0.303124096978691 9.48736337263729e-08
52000 2600000 0.733594350824708 1.53988112194941e-07 0.30775395966985 8.97457376830979e-08
53000 2650000 0.741143440013015 1.47289917824369e-07 0.3120708358026 8.31599909047313e-08
54000 2700000 0.748296020703098 1.38765211391384e-07 0.316181434063388 8.19201739857995e-08
55000 2750000 0.755131595051325 1.35544062149132e-07 0.320290998434694 8.20156278894801e-08
56000 2800000 0.761814828876839 1.30387176691899e-07 0.324326476935301 7.90958852227835e-08
57000 2850000 0.768118607948303 1.22742837397267e-07 0.328189747296076 7.57627343752842e-08
58000 2900000 0.774166777976584 1.18378178025221e-07 0.331927119821684 7.33057371519639e-08
59000 2950000 0.77988156979763 1.10678869959242e-07 0.335521682675893 7.10742444846531e-08
60000 3000000 0.785290907344067 1.04911057100116e-07 0.339055975803546 6.96288314777219e-08
61000 3050000 0.790280803618586 9.50803541115048e-08 0.342397716844039 6.40377599141858e-08
62000 3100000 0.794928788487803 9.26590106423427e-08 0.345538971250913 6.28146104603207e-08
63000 3150000 0.79973085192386 1.00446463227427e-07 0.348787611469077 6.74620738614066e-08
64000 3200000 0.805015605859306 1.11053184053272e-07 0.352270828119218 7.14796162914624e-08
65000 3250000 0.810785895250704 1.18941382688752e-07 0.355905560927256 7.42578715463749e-08
66000 3300000 0.816694317630188 1.14626606309453e-07 0.359627941874701 7.31579291440694e-08
67000 3350000 0.822280679316872 1.11312171700956e-07 0.363248435649722 7.30337790921362e-08
68000 3400000 0.828027285403631 1.18397762671879e-07 0.367038471569219 7.83653745626357e-08
69000 3450000 0.833866934797537 1.13458829128386e-07 0.370899431630755 7.46152696908331e-08
70000 3500000 0.839394669757916 1.08293063111946e-07 0.374511254576388 7.04127056966727e-08
71000 3550000 0.84479720587656 1.09546889958317e-07 0.378006285258539 7.04899518650947e-08
72000 3600000 0.850500456672276 1.18596458828145e-07 0.381656461597343 7.52793787302924e-08
73000 3650000 0.85658790520294 1.24159060004883e-07 0.385473837243626 7.72490393500289e-08
74000 3700000 0.862854033069154 1.26154324496406e-07 0.389355492883045 7.76123984453216e-08
75000 3750000 0.869115092126513 1.23043256891906e-07 0.393167044282402 7.41624951952891e-08
76000 3800000 0.875105155659712 1.16386208148602e-07 0.396771836666338 7.0396041364899e-08
77000 3850000 0.880800285839797 1.11967598513959e-07 0.40024420792364 6.87735399033924e-08
78000 3900000 0.886327323238431 1.09142374615474e-07 0.403652041586131 6.71989786999648e-08
79000 3950000 0.891799356452163 1.10621751897162e-07 0.406999369603159 6.72470040786273e-08
80000 4000000 0.897388427600385 1.13761472494079e-07 0.410342907711607 6.64553876151026e-08
81000 4050000 0.903366347546875 1.25688756759346e-07 0.413683432922054 6.65076623948159e-08
82000 4100000 0.909677403506741 1.25657372892109e-07 0.417035745673748 6.89503879068327e-08
