# Fix print output for fix posit_out
0 0 -0.0320589120676984 -3.49552989576992e-12 -0.0446594983607232 -5.61455393574306e-12
1000 50000 0.5524331843569 7.6122877159283e-06 0.00178403985069887 1.62290392165493e-06
2000 100000 0.939614902789098 8.51137831046355e-06 0.103388305715199 2.13014143579031e-06
3000 150000 1.43795741473882 1.08620782691029e-05 0.18039454955072 1.08887696318325e-06
4000 200000 1.904318241048 8.32228351025658e-06 0.255446005632137 1.75700143686965e-06
5000 250000 2.36736185482615 1.03548711215726e-05 0.331758636941721 1.35063608090926e-06
6000 300000 2.88389724825639 9.92805428676798e-06 0.409563049146061 1.89874559558507e-06
7000 350000 3.38962401765317 1.07230476997869e-05 0.506315084429394 1.83352355412058e-06
8000 400000 3.91127354789846 1.02523847011802e-05 0.607329988027079 2.16279561437303e-06
9000 450000 4.43217072592442 1.03158204040922e-05 0.712336483828513 2.08002266739291e-06
10000 500000 4.92942892330847 9.79975339410502e-06 0.812530192932294 2.02772880351044e-06
11000 550000 5.41783376825533 9.7981806240277e-06 0.914365669313193 1.98270536257998e-06
12000 600000 5.90076188544525 9.64945514915307e-06 1.01383398897759 2.07761680830523e-06
13000 650000 6.39546647430278 1.003562261507e-05 1.11248270367433 1.93792114494604e-06
14000 700000 6.88695205283263 9.75996610019327e-06 1.21114736026459 1.93844203360301e-06
15000 750000 7.38468438339546 1.02969146182595e-05 1.30184549317047 1.64560847592975e-06
16000 800000 7.8875964095038 9.88285920181082e-06 1.3913810131542 1.9643848695461e-06
17000 850000 8.37940833815834 1.01080960737216e-05 1.48914966831912 1.80322513932838e-06
18000 900000 8.8890222830452 1.00048552433767e-05 1.57908819253473 1.85909490816359e-06
19000 950000 9.38341004031856 1.01088836185516e-05 1.670853599371 1.76636961132681e-06
20000 1000000 9.89610315482994 1.01965945136369e-05 1.75768281807397 1.81607836565765e-06
21000 1050000 10.3895191637049 9.84737196225119e-06 1.85021908100646 1.82201844985403e-06
22000 1100000 10.8926112626173 1.01235546970437e-05 1.94124663761889 1.89869195873911e-06
23000 1150000 11.390683340375 9.89130610217411e-06 2.04036421430085 1.97660801236194e-06
24000 1200000 11.8842901893951 9.99421204602587e-06 2.1385228180754 1.89155991050309e-06
25000 1250000 12.3808881967928 1.01105362060229e-05 2.23580874887668 1.85948311494578e-06
26000 1300000 12.8986541721156 1.00993538467095e-05 2.32210047983623 1.82738909020558e-06
27000 1350000 13.3885509586906 1.00096407710436e-05 2.41908283542589 1.8442028820897e-06
28000 1400000 13.909729546017 1.06518172930963e-05 2.50358220244504 1.63139626013367e-06
29000 1450000 14.416556018085 9.85836866673679e-06 2.59596485748268 1.85708557785744e-06
30000 1500000 14.9242163691537 1.03866627434397e-05 2.68532663825644 1.7798874150676e-06
31000 1550000 15.4333927974468 9.92869274848938e-06 2.77400955189425 1.84655131066758e-06
32000 1600000 15.9405452140931 1.03024839943464e-05 2.8655766812188 1.74972785169469e-06
33000 1650000 16.4411368714441 9.90135415021667e-06 2.9570619706607 1.96753245937383e-06
34000 1700000 16.9405231784256 1.01056975959456e-05 3.05807024228162 1.86287672355891e-06
35000 1750000 17.4404067520824 9.84942738769995e-06 3.15133106350593 1.79303074702522e-06
36000 1800000 17.9506394309634 1.04125095188468e-05 3.23844610025037 1.65677811272877e-06
37000 1850000 18.4641869629471 1.01513207020439e-05 3.32823190761806 1.89468415507476e-06
38000 1900000 18.9801439920222 1.0640071822459e-05 3.41682837272008 1.60077534588522e-06
39000 1950000 19.491109324982 9.85064876752236e-06 3.50339242642209 1.8045013866616e-06
40000 2000000 19.9951359222383 1.04677569949942e-05 3.58883880039244 1.53935815827257e-06
41000 2050000 20.5132455906824 9.94970610098416e-06 3.67273505618233 1.84959551614099e-06
42000 2100000 21.0137987263201 1.01491139134796e-05 3.76793665037821 1.91699186566375e-06
43000 2150000 21.5175778850751 1.00242846233656e-05 3.85824558693144 1.78232756209456e-06
44000 2200000 22.0256040419326 1.04614240696312e-05 3.94863867447185 1.84102122122531e-06
45000 2250000 22.5389489303543 1.02769654653455e-05 4.04225817698057 1.96335552814343e-06
46000 2300000 23.0564557988015 1.02787034462012e-05 4.13719554039419 1.83685393577563e-06
47000 2350000 23.576840802643 1.05858173744979e-05 4.22266717180973 1.6917678573933e-06
48000 2400000 24.0973460366618 1.02894857563901e-05 4.31360950071647 1.82366798386611e-06
49000 2450000 24.6188632997708 1.05552645685169e-05 4.39849540466836 1.63555114085317e-06
50000 2500000 25.1379467506925 1.00907645733584e-05 4.47986457670288 1.717057761691e-06
51000 2550000 25.6462917587512 1.02761832214462e-05 4.56920237307944 1.82465891897783e-06
52000 2600000 26.1656847943829 1.02822356839803e-05 4.65933167055221 1.83639255237853e-06
53000 2650000 26.6816202783403 1.03187467992399e-05 4.75233087699828 1.83528051992408e-06
54000 2700000 27.1960806020757 1.02060017558574e-05 4.84325203315413 1.9457195824149e-06
